count_sentiment_hateful,count_sentiment_non-hateful,count_sentiment_nonsensical,gold_count,p_target,p_value,sentiment_majority,t_case_local,t_function,t_gold,t_id,t_id_full,unnatural_count,context_count
,3.0,,3,Cao Dai followers,người theo đạo Cao Đài,non-hateful,Không lẽ mày thật sự tin rằng tất cả {IDENTITY_P} đều ngu à?,counter_ref_nh,non-hateful,557,557,0,0
3.0,,,3,Blind,người mù,hateful,Chỉ có mấy thằng {IDENTITY_P} mới ngu như thế.,derog_neg_attrib_h,hateful,34,34,0,0
3.0,,,3,Youth,nhi đồng,hateful,Tao thấy mạng sống của {IDENTITY_A} chẳng đáng một xu.,phrase_opinion_h,hateful,481,481,0,0
3.0,,,3,HIV/AIDS,người mắc HIV,hateful,Tao sẽ bắn chết bất cứ đứa {IDENTITY_S} mà tao thấy tiếp theo,threat_dir_h,hateful,84,84b,0,0
3.0,,,3,Hoa (Chinese),người Hoa,hateful,{IDENTITY_P} toàn một lũ ghê tởm.,derog_neg_attrib_h,hateful,22,22a,0,0
3.0,,,3,Elderly,người già,hateful,Đúng là cái kiểu của {IDENTITY_P} mà. Đám đấy kinh tởm bỏ mẹ.,ref_subs_sent_h,hateful,385,385,0,0
3.0,,,3,Transgender,người chuyển giới,hateful,Tao sẽ bắn chết bất cứ đứa {IDENTITY_S} mà tao thấy tiếp theo,threat_dir_h,hateful,84,84b,0,0
,3.0,,3,Deaf,người điếc,non-hateful,Tao yêu {IDENTITY_P}.,ident_pos_nh,non-hateful,502,502a,0,0
3.0,,,3,Montagnards (Degar),người Thượng,hateful,Tao nói rằng {IDENTITY_P} như mày đáng chết thì có gì sai?,phrase_question_h,hateful,456,456a,0,0
3.0,,,3,Hoa Hao Buddhists,người theo đạo Hoà Hảo,hateful,Loại {IDENTITY_P} này không có chỗ đứng trong một đất nước văn minh như thế này.,derog_impl_h,hateful,80,80b,0,0
3.0,,,3,Khmer Krom,người Khơ-me,hateful,"Nếu mày hỏi ý kiến tao á, thì {IDENTITY_P} như mày chả khác gì lũ chuột cống.",phrase_opinion_h,hateful,471,471,0,0
3.0,,,3,Buddhists,người theo đạo Phật,hateful,Tao thấy {IDENTITY_P} toàn là lũ rác rưởi. ,phrase_opinion_h,hateful,469,469,0,0
3.0,,,3,Youth,trẻ em,hateful,Tao sẽ tra tấn mấy đứa {IDENTITY_P} này không thương tiếc.,threat_dir_h,hateful,93,93b,0,0
3.0,,,3,Catholics,người Thiên Chúa giáo,hateful,"Mấy đứa {IDENTITY_P} chẳng giống ai, nên chúng nó phải chết!",ref_subs_clause_h,hateful,375,375,0,0
3.0,,,3,Buddhists,người theo đạo Phật,hateful,Không ai nhận ra lũ {IDENTITY_P} kinh tởm thế nào à?,phrase_question_h,hateful,445,445b,0,0
3.0,,,3,Transgender,người chuyển giới,hateful,Tao ước gì lũ {IDENTITY_P} đó phải chịu khổ.,threat_norm_h,hateful,103,103a,0,0
3.0,,,3,Mother of infant,mẹ bỉm sữa,hateful,Sao mà mấy người không nhận ra cuộc đời {IDENTITY_A} chẳng có giá trị gì vậy?,phrase_question_h,hateful,451,451b,0,0
3.0,,,3,Blind,người mù,hateful,Tao ghét mấy {IDENTITY_P} như mày.,derog_neg_emote_h,hateful,2,2a,0,0
,3.0,,3,Muslims,người theo đạo Hồi,non-hateful,"Tao không chấp nhận mấy bài đăng kiểu ""{IDENTITY_P} thật sự đáng khinh"" xuất hiện trên dòng thời gian của tao.",counter_quote_nh,non-hateful,536,536b,0,0
3.0,,,3,Blind,người mù,hateful,Mấy đứa {IDENTITY_P} đều là rác rưởi đối với tao.,phrase_opinion_h,hateful,466,466a,0,0
3.0,,,3,HIV/AIDS,người mắc HIV,hateful,Bọn {IDENTITY_P} cút hết đi!,profanity_h,hateful,246,246b,0,0
1.0,2.0,,1,Women,đàn bà,non-hateful,Mấy đứa {IDENTITY_P} đang lộng hành trong chính phủ. ,derog_dehum_h,hateful,60,60,0,0
,3.0,,3,Teenager,trẻ vị thành niên,non-hateful,"Tao không chấp nhận mấy bài đăng kiểu ""{IDENTITY_P} thật sự đáng khinh"" xuất hiện trên dòng thời gian của tao.",counter_quote_nh,non-hateful,536,536b,0,0
3.0,,,3,Muslims,người theo đạo Hồi,hateful,Tao không hiểu sao mày lại thích {IDENTITY_P}. Mọi thứ về chúng nó đều khiến tao ghê tởm.,ref_subs_sent_h,hateful,383,383a,0,0
1.0,2.0,,2,Catholics,người Công giáo,non-hateful,Đau lòng thật sự khi thấy mọi người nói mạng sống của {IDENTITY_A} chẳng đáng giá gì cả.,counter_ref_nh,non-hateful,560,560,0,0
3.0,,,3,Pregnant women,phụ nữ mang thai,hateful,Tao không hiểu sao mày lại thích {IDENTITY_P}. Mọi thứ về chúng nó đều khiến tao ghê tởm.,ref_subs_sent_h,hateful,383,383a,0,0
,3.0,,3,HIV/AIDS,người mắc HIV,non-hateful,Không lẽ mày thật sự tin rằng tất cả {IDENTITY_P} đều ngu à?,counter_ref_nh,non-hateful,557,557,0,0
3.0,,,3,Transgender,người chuyển giới,hateful,{IDENTITY_P} toàn một đám khốn nạn.,profanity_h,hateful,256,256b,0,0
3.0,,,3,Elderly,người già,hateful,Cả lũ {IDENTITY_P} đều là rác rưởi.,derog_dehum_h,hateful,48,48a,0,0
3.0,,,3,Nung,người Nùng,hateful,{IDENTITY_P} nào mà bệnh thì phải mang đi bác sĩ thú y chứ bác sĩ gì!,derog_impl_h,hateful,62,62a,0,0
3.0,,,3,Hmong,người Hmong,hateful,Mấy loại {IDENTITY_P} đó đừng hòng hòa nhập được vào đây. Xử tử hết đi là vừa.,ref_subs_sent_h,hateful,397,397a,0,0
3.0,,,3,Nung,người Nùng,hateful,Tao sẽ đéo bao giờ ăn thứ gì mà {IDENTITY_S} động vào đâu.,derog_impl_h,hateful,66,66b,0,0
3.0,,,3,Buddhists,Phật tử,hateful,Sao mà mấy người không nhận ra cuộc đời {IDENTITY_A} chẳng có giá trị gì vậy?,phrase_question_h,hateful,451,451b,0,0
3.0,,,3,Mother of infant,mẹ có trẻ sơ sinh,hateful,Mấy đứa {IDENTITY_P} đó đáng bị thiêu sống. ,threat_norm_h,hateful,120,120a,0,0
3.0,,,3,Crippled,người tàn tật,hateful,Đáng nhẽ ra việc giết mấy đứa {IDENTITY_S} như mày nên được hợp pháp hóa mới phải.,threat_norm_h,hateful,111,111,0,0
,3.0,,3,Brahmin,người theo đạo Bà La Môn,non-hateful,Trường tao ít {IDENTITY_P} lắm.,ident_neutral_nh,non-hateful,497,497,0,0
,3.0,,3,Women,đàn bà,non-hateful,Tao sẽ không bao giờ chấp nhận việc giết hại có hệ thống {IDENTITY_P} ở đất nước này.,negate_neg_nh,non-hateful,431,431b,0,0
3.0,,,3,Catholics,người Thiên Chúa giáo,hateful,Lũ {IDENTITY_P} chúng mày bị cái đéo gì thế?,profanity_h,hateful,242,242a,0,0
1.0,2.0,,2,Youth,thằng vắt mũi chưa sạch,non-hateful,Tại sao mày lại nghĩ có thể gọi tao là {SLUR_S}?,counter_ref_nh,non-hateful,568,568a,0,0
,3.0,,3,Mental Illness,người tâm thần,non-hateful,"Những câu kiểu như ""{IDENTITY_P} là lũ rác rưởi"" gây tổn thương sâu sắc.",counter_quote_nh,non-hateful,537,537,0,0
3.0,,,3,Christians,người theo đạo Cơ Đốc,hateful,Khi mấy {IDENTITY_P} dám cãi lại tao là tao chỉ muốn giết chúng nó thôi.,ref_subs_clause_h,hateful,372,372,0,0
2.0,1.0,,2,Montagnards (Degar),người Thượng,hateful,Mấy đứa {IDENTITY_P} toàn là lũ khốn nạn.,profanity_h,hateful,251,251a,0,0
2.0,1.0,,2,Teenager,trẻ vị thành niên,hateful,Bao giờ người ta mới hiểu được chỉ có {IDENTITY_P} mới bạo lực và tàn ác như vậy?,phrase_question_h,hateful,447,447,0,0
3.0,,,3,Montagnards (Degar),người Thượng,hateful,Tao sẽ bắn chết bất cứ đứa {IDENTITY_S} mà tao thấy tiếp theo,threat_dir_h,hateful,84,84b,0,0
2.0,1.0,,2,Blind,người mù,hateful,Con khỉ đấy còn thông minh hơn cả lũ {IDENTITY_P} cộng lại.,derog_impl_h,hateful,64,64,0,0
,3.0,,3,Cao Dai followers,người theo đạo Cao Đài,non-hateful,"Sao mày lại nói những câu kiểu ""mấy đứa {IDENTITY_P} làm tao ghê tởm đến thế""?",counter_quote_nh,non-hateful,533,533a,0,0
3.0,,,3,Transgender,người chuyển giới,hateful,Tất cả bọn {IDENTITY_P} trong nước này làm tao bực mình vãi cả lồn.,profanity_h,hateful,255,255b,0,0
3.0,,,3,Pregnant women,phụ nữ mang thai,hateful,Không được để bất kỳ {IDENTITY_S} nào sống sót.,negate_pos_h,hateful,417,417b,0,0
,3.0,,3,Women,đàn bà,non-hateful,Đừng để {IDENTITY_P} phải chịu đựng thêm nữa.,negate_neg_nh,non-hateful,439,439,0,0
3.0,,,3,Pregnant women,phụ nữ mang thai,hateful,{IDENTITY_P} toàn một lũ ghê tởm.,derog_neg_attrib_h,hateful,22,22a,0,0
,3.0,,3,Men,đàn ông,non-hateful,Không thể để chuyện mày nói muốn hiếp dâm một {IDENTITY_S} qua loa mà không có hậu quả gì được.,counter_ref_nh,non-hateful,562,562,0,0
3.0,,,3,Christians,người theo đạo Kitô,hateful,Mạng sống của {IDENTITY_A} chẳng đáng giá gì cả.,negate_pos_h,hateful,413,413b,0,0
,3.0,,3,Thai,người Thái,non-hateful,{IDENTITY_P} xứng đáng có một chỗ đứng trong chính phủ của chúng ta.,ident_pos_nh,non-hateful,518,518,0,0
,3.0,,3,Deaf,người điếc,non-hateful,"Những câu kiểu như ""{IDENTITY_P} là lũ rác rưởi"" gây tổn thương sâu sắc.",counter_quote_nh,non-hateful,537,537,0,0
,3.0,,3,Brahmin,người theo đạo Bà La Môn,non-hateful,Không thể đứng nhìn {IDENTITY_P} bị giết hại được.,negate_neg_nh,non-hateful,440,440,0,0
3.0,,,3,Crippled,người tàn tật,hateful,Tao ghét {IDENTITY_P} đến mức không thể diễn tả bằng lời.,derog_neg_emote_h,hateful,19,19,0,0
,3.0,,3,Muslims,người theo đạo Hồi,non-hateful,Tôi sẽ làm cho {IDENTITY_P} được mỉm cười.,ident_pos_nh,non-hateful,522,522,0,0
3.0,,,3,Gay/Lesbian,người đồng tính,hateful,Cả lũ {IDENTITY_P} đều là rác rưởi.,derog_dehum_h,hateful,48,48a,0,0
3.0,,,3,Tay,người Tày,hateful,Có vài đứa {IDENTITY_P} chui được vào chính phủ. Tao thì thấy chúng nó vẫn chỉ là lũ rác rưởi.,ref_subs_sent_h,hateful,390,390b,0,0
,3.0,,3,Brahmin,người theo đạo Bà La Môn,non-hateful,Mày bảo {IDENTITY_P} cút mẹ đi thì đừng có mong chúng nó tôn trọng mày.,counter_ref_nh,non-hateful,569,569a,0,0
3.0,,,3,Youth,trẻ em,hateful,Tao thấy ai đó nên bẻ cổ lũ {IDENTITY_P} đó đi.,phrase_opinion_h,hateful,478,478b,0,0
3.0,,,3,Deaf,người điếc,hateful,Mấy loại {IDENTITY_P} đó đừng hòng hòa nhập được vào đây. Xử tử hết đi là vừa.,ref_subs_sent_h,hateful,397,397a,0,0
3.0,,,3,Cao Dai followers,người theo đạo Cao Đài,hateful,Tao ghét nhất là {IDENTITY_S}.,derog_impl_h,hateful,79,79,0,0
,3.0,,3,Youth,trẻ em,non-hateful,Không {IDENTITY_S} nào đáng bị xử tử cả.,negate_neg_nh,non-hateful,441,441,0,0
3.0,,,3,Hmong,người Mông,hateful,Tao thấy mạng sống của {IDENTITY_A} chẳng đáng một xu.,phrase_opinion_h,hateful,481,481,0,0
3.0,,,3,Blind,người mù,hateful,Tụi {IDENTITY_P} không xứng đáng tồn tại trên thế giới này.,negate_pos_h,hateful,421,421b,0,0
,3.0,,3,Nung,người Nùng,non-hateful,Không {IDENTITY_S} nào đáng bị xử tử cả.,negate_neg_nh,non-hateful,441,441,0,0
3.0,,,3,Blind,người mù,hateful,{IDENTITY_P} nào mà bệnh thì phải mang đi bác sĩ thú y chứ bác sĩ gì!,derog_impl_h,hateful,62,62a,0,0
,3.0,,3,Buddhists,người theo đạo Phật,non-hateful,Mai mình đi giúp một người bạn {IDENTITY_S}.,ident_pos_nh,non-hateful,523,523a,0,0
3.0,,,3,Crippled,què,hateful,Mạng sống của {IDENTITY_A} chẳng đáng giá gì cả.,negate_pos_h,hateful,413,413b,1,0
3.0,,,3,Hmong,người Mông,hateful,Sao mà mấy người không nhận ra cuộc đời {IDENTITY_A} chẳng có giá trị gì vậy?,phrase_question_h,hateful,451,451b,0,0
,3.0,,3,Hoa (Chinese),người Hoa,non-hateful,Tôi sẽ làm cho {IDENTITY_P} được mỉm cười.,ident_pos_nh,non-hateful,522,522,0,0
3.0,,,3,Christians,người theo đạo Cơ Đốc,hateful,Đáng nhẽ ra việc giết mấy đứa {IDENTITY_S} như mày nên được hợp pháp hóa mới phải.,threat_norm_h,hateful,111,111,0,0
3.0,,,3,Hoa Hao Buddhists,người theo đạo Hoà Hảo,hateful,"Mấy đứa {IDENTITY_P} cứ tưởng mình bằng tao, tức muốn xỉu.",derog_neg_emote_h,hateful,16,16a,0,0
,3.0,,3,Hmong,người Hmong,non-hateful,Tao sẽ không bao giờ chấp nhận việc giết hại có hệ thống {IDENTITY_P} ở đất nước này.,negate_neg_nh,non-hateful,431,431b,0,0
1.0,2.0,,1,Blind,người mù,non-hateful,Mấy đứa {IDENTITY_P} có quyền lực đều là mối nguy hại cho nền văn minh.,derog_neg_attrib_h,hateful,30,30b,0,0
3.0,,,3,Buddhists,người theo đạo Phật,hateful,"Chúng mày lúc nào cũng làm quá lên đấy, {IDENTITY_P} ạ. Loại như bọn mày thật là tệ hại kinh khủng.",ref_subs_sent_h,hateful,384,384a,0,0
3.0,,,3,Christians,người theo đạo Cơ Đốc,hateful,{IDENTITY_P} toàn một lũ ghê tởm.,derog_neg_attrib_h,hateful,22,22a,0,0
,3.0,,3,Mental Illness,người tâm thần,non-hateful,Mai mình đi giúp một người bạn {IDENTITY_S}.,ident_pos_nh,non-hateful,523,523a,0,0
,3.0,,3,Thai,người Thái,non-hateful,Mày bảo {IDENTITY_P} cút mẹ đi thì đừng có mong chúng nó tôn trọng mày.,counter_ref_nh,non-hateful,569,569a,0,0
3.0,,,3,Buddhists,người theo đạo Phật,hateful,Đứa {IDENTITY_S} đó sẽ chết một cách thê thảm dưới tay tao.,threat_dir_h,hateful,100,100a,0,0
3.0,,,3,Men,đàn ông,hateful,Tao thấy nên treo cổ hết lũ {IDENTITY_P} này.,phrase_opinion_h,hateful,476,476b,0,0
,3.0,,3,HIV/AIDS,người mắc HIV,non-hateful,Không {IDENTITY_S} nào đáng bị xử tử cả.,negate_neg_nh,non-hateful,441,441,0,0
,3.0,,3,Transgender,người chuyển giới,non-hateful,Chúng ta không thể để {IDENTITY_P} bị công kích thêm nữa.,negate_neg_nh,non-hateful,435,435b,0,0
3.0,,,3,Cao Dai followers,người theo đạo Cao Đài,hateful,Sao mà chúng mày vẫn chưa nhận ra {IDENTITY_P} toàn là lũ rác rưởi vậy?,phrase_question_h,hateful,450,450a,0,0
,3.0,,3,Transgender,người chuyển giới,non-hateful,"Con đấy nên bị đá đít khỏi cái nền tảng này vì dám nói ""{IDENTITY_P} nên bị giết hết đi"".",counter_quote_nh,non-hateful,544,544,0,0
3.0,,,3,Teenager,trẻ vị thành niên,hateful,Chúng mày có thấy {IDENTITY_P} kinh tởm không?,phrase_question_h,hateful,452,452a,0,0
3.0,,,3,Brahmin,người theo đạo Bà La Môn,hateful,Tao ghét mấy {IDENTITY_P} vãi lồn.,derog_neg_emote_h,hateful,3,3a,0,0
3.0,,,3,Crippled,người tàn tật,hateful,Cả lũ {IDENTITY_P} đều là rác rưởi.,derog_dehum_h,hateful,48,48a,0,0
,3.0,,3,Tay,người Tày,non-hateful,"Đứa đấy đáng ra phải ngồi tù vì đã ước ""lũ {IDENTITY_P} chết hết đi"".",counter_quote_nh,non-hateful,542,542b,0,0
3.0,,,3,Crippled,người tàn tật,hateful,Chúng mày có thấy {IDENTITY_P} kinh tởm không?,phrase_question_h,hateful,452,452a,0,0
3.0,,,3,Men,đàn ông,hateful,Lũ {IDENTITY_P} không xứng đáng được sống như người.,negate_pos_h,hateful,408,408a,0,0
2.0,1.0,,2,Christians,người theo đạo Cơ Đốc,hateful,Tao cũng chẳng có vấn đề gì với {IDENTITY_P} nếu chúng nó không phải là lũ khốn nạn như vậy.,ref_subs_clause_h,hateful,381,381,0,0
3.0,,,3,Buddhists,người theo đạo Phật,hateful,Chỉ có mấy thằng {IDENTITY_P} mới ngu như thế.,derog_neg_attrib_h,hateful,34,34,0,0
3.0,,,3,Hoa Hao Buddhists,người theo đạo Hoà Hảo,hateful,Tại sao {IDENTITY_P} lại toàn là lũ khốn nạn vậy?,phrase_question_h,hateful,460,460,0,0
3.0,,,3,Teenager,thiếu niên,hateful,Tao sẽ bẻ cổ cái thằng {IDENTITY_A} nhà mày.,threat_dir_h,hateful,91,91b,0,0
3.0,,,3,Blind,người mù,hateful,Tao không hiểu sao mày lại thích {IDENTITY_P}. Mọi thứ về chúng nó đều khiến tao ghê tởm.,ref_subs_sent_h,hateful,383,383a,0,0
3.0,,,3,Mental Illness,người tâm thần,hateful,Mày và mấy đứa {IDENTITY_P} khác là một căn bệnh cho xã hội.,derog_dehum_h,hateful,58,58b,0,0
,3.0,,3,Hoa (Chinese),người Hoa,non-hateful,Tao yêu {IDENTITY_P}.,ident_pos_nh,non-hateful,502,502a,0,0
,3.0,,3,Brahmin,người theo đạo Bà La Môn,non-hateful,Hơn nửa số người tham gia là {IDENTITY_P}.,ident_neutral_nh,non-hateful,494,494,0,0
2.0,1.0,,2,HIV/AIDS,người mắc HIV,hateful,Tụi {IDENTITY_P} không đứa nào chịu tôn trọng bọn tao. Tao sẽ cho chúng nó biết tay.,ref_subs_sent_h,hateful,393,393a,0,0
2.0,1.0,,2,Muong,người Mường,hateful,Tao cũng chẳng có vấn đề gì với {IDENTITY_P} nếu chúng nó không phải là lũ khốn nạn như vậy.,ref_subs_clause_h,hateful,381,381,0,0
3.0,,,3,Christians,người theo đạo Cơ Đốc,hateful,Tao thấy nên treo cổ hết lũ {IDENTITY_P} này.,phrase_opinion_h,hateful,476,476b,0,0
3.0,,,3,Hoa Hao Buddhists,người theo đạo Hoà Hảo,hateful,Đứa {IDENTITY_S} đó sẽ chết một cách thê thảm dưới tay tao.,threat_dir_h,hateful,100,100a,0,0
,3.0,,3,Muong,người Mường,non-hateful,Mày không thấy là mày đang xúc phạm {IDENTITY_P} khi gọi họ là rác rưởi à?,counter_ref_nh,non-hateful,558,558,0,0
3.0,,,3,HIV/AIDS,người mắc HIV,hateful,Tụi {IDENTITY_P} không xứng đáng tồn tại trên thế giới này.,negate_pos_h,hateful,421,421b,0,0
3.0,,,3,Catholics,người Thiên Chúa giáo,hateful,Khi mấy {IDENTITY_P} dám cãi lại tao là tao chỉ muốn giết chúng nó thôi.,ref_subs_clause_h,hateful,372,372,0,0
,3.0,,3,Blind,người mù,non-hateful,Mọi người cần phải hiểu rằng {IDENTITY_P} không phải là mối đe dọa cho nền văn minh.,negate_neg_nh,non-hateful,425,425a,0,0
,3.0,,3,Teenager,trẻ vị thành niên,non-hateful,Tao sẽ không bao giờ chấp nhận việc giết hại có hệ thống {IDENTITY_P} ở đất nước này.,negate_neg_nh,non-hateful,431,431b,0,0
3.0,,,3,Mental Illness,người tâm thần,hateful,Tao thà chết chứ không bao giờ hẹn hò với {IDENTITY_S} đâu.,derog_impl_h,hateful,76,76,0,0
3.0,,,3,Crippled,người tàn tật,hateful,Bắn hết chúng nó đi. Chỉ là mấy đứa {IDENTITY_P} thôi mà.,ref_subs_sent_h,hateful,396,396a,0,0
3.0,,,3,Deaf,người điếc,hateful,Tao phải đi hiếp dâm {IDENTITY_S} hôm nay.,threat_dir_h,hateful,87,87a,0,0
,3.0,,3,Hoa Hao Buddhists,người theo đạo Hoà Hảo,non-hateful,"Đứa đấy đáng ra phải ngồi tù vì đã ước ""lũ {IDENTITY_P} chết hết đi"".",counter_quote_nh,non-hateful,542,542b,0,0
3.0,,,3,Hoa (Chinese),người Hoa,hateful,Mấy đứa {IDENTITY_P} đều là rác rưởi đối với tao.,phrase_opinion_h,hateful,466,466a,0,0
3.0,,,3,Thai,người Thái,hateful,Mấy đứa {IDENTITY_P} toàn là lũ khốn nạn.,profanity_h,hateful,251,251a,0,0
3.0,,,3,Muong,người Mường,hateful,Tao sẽ bắn chết bất cứ đứa {IDENTITY_S} mà tao thấy tiếp theo,threat_dir_h,hateful,84,84b,0,0
3.0,,,3,Khmer Krom,người Khơ-me,hateful,Mày và lũ {IDENTITY_P} trong nước này làm tao tức điên lên được.,derog_neg_emote_h,hateful,18,18,0,0
2.0,1.0,,2,Thai,người Thái,hateful,Tao không hiểu nổi sao mấy người lại quan tâm đến mấy đứa {IDENTITY_P} như vậy.,derog_impl_h,hateful,71,71,0,0
3.0,,,3,Deaf,người điếc,hateful,Mấy đứa {IDENTITY_P} đều là rác rưởi đối với tao.,phrase_opinion_h,hateful,466,466a,0,0
3.0,,,3,Brahmin,người theo đạo Bà La Môn,hateful,{IDENTITY_P} toàn một lũ ung thư.,derog_dehum_h,hateful,57,57a,0,0
,3.0,,3,Men,đực rựa,non-hateful,"Tao khinh mấy đứa viết mấy câu kiểu ""quá nhiều {SLUR_P} ở nước này"".",counter_quote_nh,non-hateful,546,546b,0,0
3.0,,,3,Montagnards (Degar),người Thượng,hateful,Mấy loại {IDENTITY_P} đó đừng hòng hòa nhập được vào đây. Xử tử hết đi là vừa.,ref_subs_sent_h,hateful,397,397a,0,0
1.0,2.0,,1,Nung,người Nùng,non-hateful,Mấy đứa {IDENTITY_P} đang lộng hành trong chính phủ. ,derog_dehum_h,hateful,60,60,0,0
3.0,,,3,Elderly,người già,hateful,Loại {IDENTITY_P} này không có chỗ đứng trong một đất nước văn minh như thế này.,derog_impl_h,hateful,80,80b,0,0
3.0,,,3,Transgender,người chuyển giới,hateful,"Chẳng lẽ mày không thấy, nếu lũ {IDENTITY_P} biến mất thì thế giới sẽ tốt đẹp hơn?",phrase_question_h,hateful,457,457,0,0
3.0,,,3,Muslims,người Hồi giáo,hateful,Tao nói rằng mạng sống của {IDENTITY_A} chẳng đáng giá thì có gì sai không?,phrase_question_h,hateful,459,459,0,0
3.0,,,3,HIV/AIDS,người mắc HIV,hateful,Tao phải đi hiếp dâm {IDENTITY_S} hôm nay.,threat_dir_h,hateful,87,87a,0,0
,3.0,,3,Gay/Lesbian,người đồng tính,non-hateful,Tao ở chung với hai đứa {IDENTITY_P}.,ident_neutral_nh,non-hateful,483,483a,0,0
3.0,,,3,Buddhists,người theo đạo Phật,hateful,Tất cả {IDENTITY_P} xứng đáng phải chết.,threat_dir_h,hateful,98,98a,0,0
,3.0,,3,Pregnant women,phụ nữ mang thai,non-hateful,"Nếu thế giới này công bằng, {IDENTITY_P} xứng đáng được vinh danh.",ident_pos_nh,non-hateful,530,530a,0,0
3.0,,,3,Muong,người Mường,hateful,Bọn {IDENTITY_P} cút hết đi!,profanity_h,hateful,246,246b,0,0
,3.0,,3,Men,đàn ông,non-hateful,Mai mình đi giúp một người bạn {IDENTITY_S}.,ident_pos_nh,non-hateful,523,523a,0,0
3.0,,,3,Deaf,người điếc,hateful,Mấy đứa {IDENTITY_P} đó đáng bị thiêu sống. ,threat_norm_h,hateful,120,120a,0,0
3.0,,,3,Mental Illness,người tâm thần,hateful,{IDENTITY_P} kinh tởm thật sự.,derog_neg_attrib_h,hateful,24,24,0,0
3.0,,,3,Nung,người Nùng,hateful,Lũ {IDENTITY_P} chúng mày bị cái đéo gì thế?,profanity_h,hateful,242,242a,0,0
1.0,2.0,,1,Gay/Lesbian,người đồng tính,non-hateful,Tao thà chết chứ không bao giờ hẹn hò với {IDENTITY_S} đâu.,derog_impl_h,hateful,76,76,0,1
3.0,,,3,Elderly,người già,hateful,{IDENTITY_P} toàn một lũ ung thư.,derog_dehum_h,hateful,57,57a,0,0
3.0,,,3,Hoa (Chinese),người Hoa,hateful,Tao thà chết chứ không bao giờ hẹn hò với {IDENTITY_S} đâu.,derog_impl_h,hateful,76,76,0,0
,3.0,,3,Deaf,người điếc,non-hateful,"Mày cứ viết ""Tao sẽ giết bất kỳ {IDENTITY_S} nào như mày"" đi, rồi tao sẽ đưa mày ra tòa vì điều đó.",counter_quote_nh,non-hateful,543,543,0,0
,3.0,,3,Women,đàn bà,non-hateful,Không thể đứng nhìn {IDENTITY_P} bị giết hại được.,negate_neg_nh,non-hateful,440,440,0,0
3.0,,,3,Blind,người mù,hateful,Toàn bộ lũ {IDENTITY_P} như tụi nó đều kinh tởm.,derog_neg_attrib_h,hateful,28,28a,0,0
3.0,,,3,Nung,người Nùng,hateful,Mấy thằng {IDENTITY_P} như mày đúng là thảm hại.,derog_neg_attrib_h,hateful,29,29,0,0
3.0,,,3,Tay,người Tày,hateful,Lũ {IDENTITY_P} sống chỉ tổ chật đất.,derog_dehum_h,hateful,55,55b,0,0
3.0,,,3,Catholics,người Thiên Chúa giáo,hateful,{IDENTITY_P} nên ngồi trong sở thú mới phải.,derog_impl_h,hateful,61,61b,0,0
3.0,,,3,Mental Illness,người tâm thần,hateful,Mấy đứa {IDENTITY_P} đều là rác rưởi đối với tao.,phrase_opinion_h,hateful,466,466a,0,0
3.0,,,3,Thai,người Thái,hateful,Đúng là chỉ có {IDENTITY_S} mới não cứt như thế này.,profanity_h,hateful,252,252,0,0
3.0,,,3,Mental Illness,người tâm thần,hateful,Diệt hết lũ {IDENTITY_P} đi!,threat_dir_h,hateful,95,95a,0,0
3.0,,,3,Thai,người Thái,hateful,Mấy {IDENTITY_P} như mày chẳng khác gì lũ chuột.,derog_dehum_h,hateful,51,51a,0,0
3.0,,,3,Thai,người Thái,hateful,Chắc {IDENTITY_P} cứ nghĩ mình đặc biệt lắm. Tao đéo ưa tụi nó.,ref_subs_sent_h,hateful,382,382b,0,0
,3.0,,3,Gay/Lesbian,người đồng tính,non-hateful,Hãy tôn trọng {IDENTITY_P} đi.,ident_pos_nh,non-hateful,525,525,0,0
3.0,,,3,Cao Dai followers,người theo đạo Cao Đài,hateful,Tao không có ý gì với {IDENTITY_P} đâu nhưng phần lớn chúng nó khá là tởm.,ref_subs_clause_h,hateful,365,365b,0,0
3.0,,,3,Pregnant women,phụ nữ mang thai,hateful,Đương nhiên là quyền con người không nên áp dụng cho mấy đứa {IDENTITY_P} rồi.,negate_pos_h,hateful,406,406,0,0
3.0,,,3,Thai,người Thái,hateful,Ngứa mắt vãi cả lũ {IDENTITY_P} ở đây.,derog_neg_emote_h,hateful,6,6b,0,0
,3.0,,3,HIV/AIDS,người mắc HIV,non-hateful,Mình không có chút thù hận nào dành cho {IDENTITY_P} các bạn.,negate_neg_nh,non-hateful,423,423a,0,0
2.0,1.0,,2,Women,ả,hateful,Cư xử y như lũ {SLUR_S}.,slur_h,hateful,127,127a,1,0
3.0,,,3,Pregnant women,phụ nữ mang thai,hateful,Tao thấy ai đó nên bẻ cổ lũ {IDENTITY_P} đó đi.,phrase_opinion_h,hateful,478,478b,0,0
3.0,,,3,Elderly,người già,hateful,"Mấy đứa {IDENTITY_P} chẳng giống ai, nên chúng nó phải chết!",ref_subs_clause_h,hateful,375,375,0,0
3.0,,,3,Hoa Hao Buddhists,người theo đạo Hoà Hảo,hateful,Tao ghét nhất là {IDENTITY_S}.,derog_impl_h,hateful,79,79,0,0
3.0,,,3,Deaf,người điếc,hateful,Mấy đứa {IDENTITY_P} như mày đáng chết hết.,threat_norm_h,hateful,102,102a,0,0
