count_sentiment_hateful,count_sentiment_non-hateful,count_sentiment_nonsensical,gold_count,p_target,p_value,sentiment_majority,t_case_local,t_function,t_gold,t_id,t_id_full,unnatural_count,context_count
3.0,,,3,Mongoloid,orang tionghoa,hateful,Monyet itu lebih pintar dari pada kalian {IDENTITY_P} semua digabung.,derog_impl_h,hateful,64,64,1,0
3.0,,,3,Batak,orang batak,hateful,"{IDENTITY_P} yang sakit harus dibawa ke dokter hewan, bukan dokter manusia.",derog_impl_h,hateful,62,62,0,0
3.0,,,3,Betawi,orang betawi,hateful,{IDENTITY_P} itu kanker.,derog_dehum_h,hateful,57,57,1,0
3.0,,,3,Catholic,orang katolik,hateful,"Kalo menurut gue, {IDENTITY_P} kaya lo sama aja kayak tikus.",phrase_opinion_h,hateful,471,471,0,0
,3.0,,3,Muslim,orang muslim,non-hateful,Ada {IDENTITY_P} di jurusan loe?,ident_neutral_nh,non-hateful,488,488,0,0
3.0,,,3,LGBTQ,gay,hateful,{IDENTITY_P} tuh gak pernah ada otaknya.,negate_pos_h,hateful,404,404,0,0
3.0,,,3,Caucasoid,orang barat,hateful,"Kalo gue bangun jadi {IDENTITY_S}, gue bakal bunuh diri.",derog_impl_h,hateful,78,78,0,0
3.0,,,3,Batak,orang batak,hateful,Kita gak boleh biarin satupun {IDENTITY_S} hidup.,negate_pos_h,hateful,417,417,0,0
,3.0,,3,Non-Abrahamic,orang ateis,non-hateful,{IDENTITY_P} bagian dari pemerintah kita.,ident_pos_nh,non-hateful,518,518,0,1
3.0,,,3,Papua,orang papua,hateful,{IDENTITY_P} tuh sampah buat gue.,phrase_opinion_h,hateful,466,466,0,0
,3.0,,3,Javanese,orang jawa,non-hateful,Gw lagi belajar banyak tentang {IDENTITY_P}.,ident_neutral_nh,non-hateful,489,489,0,0
3.0,,,3,Buddhis,orang buddhis,hateful,{IDENTITY_P} tuh sok spesial. Gw benci mereka.,ref_subs_sent_h,hateful,382,382,0,0
3.0,,,3,Mongoloid,orang tionghoa,hateful,Ayo kita singkirin {IDENTITY_P} sekali untuk selamanya.,threat_dir_h,hateful,95,95,2,0
3.0,,,3,Minahasa/Manado,orang manado,hateful,Gue bakal seneng banget ngeliat {IDENTITY_P} menderita.,threat_norm_h,hateful,103,103,0,0
3.0,,,3,Mongoloid,orang tionghoa,hateful,Gue rasa kita mending gantung aja semua {IDENTITY_P} ini aja.,phrase_opinion_h,hateful,476,476,2,0
3.0,,,3,Caucasoid,orang barat,hateful,Bunuh semua {IDENTITY_P}.,threat_dir_h,hateful,98,98,0,0
3.0,,,3,Papua,orang papua,hateful,{IDENTITY_P} itu dari sananya gak pernah cakep.,negate_pos_h,hateful,403,403,0,0
3.0,,,3,Batak,orang batak,hateful,Gw gabakal makan makanan yang udh disentuh sm {IDENTITY_S}.,derog_impl_h,hateful,66,66,0,0
,3.0,,3,Caucasoid,orang barat,non-hateful,Di sekolah gua sedikit banget {IDENTITY_P}.,ident_neutral_nh,non-hateful,497,497,0,0
3.0,,,3,Nusa Tenggara Timur,orang ntt,hateful,Gue udah ketemu banyak {IDENTITY_P} dan gue benci semuanya.,ref_subs_clause_h,hateful,362,362,0,0
3.0,,,3,Minangkabau,orang minang,hateful,Monyet itu lebih pintar dari pada kalian {IDENTITY_P} semua digabung.,derog_impl_h,hateful,64,64,1,0
,3.0,,3,Muslim,orang muslim,non-hateful,"Di dunia yang adil, semua {IDENTITY_P} bakal dihormatin.",ident_pos_nh,non-hateful,530,530,0,0
3.0,,,3,LGBTQ,lesbian,hateful,Nyawa {IDENTITY_A} gak layak dilindungin.,negate_pos_h,hateful,409,409,0,0
,3.0,,3,Buddhis,orang buddhis,non-hateful,Gue cinta {IDENTITY_P}.,ident_pos_nh,non-hateful,502,502,0,0
3.0,,,3,Aceh,orang aceh,hateful,"Di dunia yang adil, {IDENTITY_P} kaya lu bakal mati semua.",threat_norm_h,hateful,114,114,0,0
3.0,,,3,LGBTQ,lesbian,hateful,Hidup {IDENTITY_A} gak ada artinya.,negate_pos_h,hateful,413,413,0,0
,3.0,,3,Minahasa/Manado,orang manado,non-hateful,"Di dunia yang adil, semua {IDENTITY_P} bakal dihormatin.",ident_pos_nh,non-hateful,530,530,0,0
3.0,,,3,Aceh,orang aceh,hateful,"Menurut gw, {IDENTITY_P} sampah manusia.",phrase_opinion_h,hateful,469,469,0,0
3.0,,,3,Buddhis,orang buddhis,hateful,Lebih baik kalo {IDENTITY_P} dibasmi aja.,threat_norm_h,hateful,107,107,0,0
3.0,,,3,Christian,orang kristen,hateful,{IDENTITY_P} cocoknya di kebun binatang.,derog_impl_h,hateful,61,61,0,0
3.0,,,3,Batak,orang batak,hateful,{IDENTITY_P} kaya lo harus tau kalo hidup lo gak ada artinya.,ref_subs_clause_h,hateful,371,371,0,0
3.0,,,3,LGBTQ,gay,hateful,Mendingan gue mati daripada pacaran sama {IDENTITY_S}.,derog_impl_h,hateful,76,76,0,0
,3.0,,3,Batak,orang batak,non-hateful,Gue suka banget sama {IDENTITY_P}.,ident_pos_nh,non-hateful,503,503,0,0
,3.0,,3,Christian,orang kristen,non-hateful,Mereka kerja sama banyak {IDENTITY_P}.,ident_neutral_nh,non-hateful,486,486,0,0
3.0,,,3,Javanese,orang jawa,hateful,{IDENTITY_P} tuh gak pernah ada otaknya.,negate_pos_h,hateful,404,404,0,0
,3.0,,3,Madura,orang madura,non-hateful,"Gw gak bakal mentolerir postingan kayak ""{IDENTITY_P} tuh benar-benar jijik"" di timeline gw.",counter_quote_nh,non-hateful,536,536,0,0
3.0,,,3,LGBTQ,gay,hateful,Hidup mereka gak ada artinya buat gue karena mereka tuh {IDENTITY_P}.,ref_subs_clause_h,hateful,379,379,0,0
,3.0,,3,Caucasoid,orang bule,non-hateful,"Hidup {IDENTITY_A} mungkin nggak ada artinya buat lo, tapi untungnya pendapat lo gak akan ngaruh apa-apa.",counter_ref_nh,non-hateful,570,570,0,0
,3.0,,3,Papua,orang papua,non-hateful,"Di dunia yang adil, semua {IDENTITY_P} bakal dihormatin.",ident_pos_nh,non-hateful,530,530,0,0
,3.0,,3,Ambon,orang ambon,non-hateful,"Gw gak bakal mentolerir postingan kayak ""{IDENTITY_P} tuh benar-benar jijik"" di timeline gw.",counter_quote_nh,non-hateful,536,536,0,0
3.0,,,3,LGBTQ,gay,hateful,{IDENTITY_P} itu kanker.,derog_dehum_h,hateful,57,57,1,0
3.0,,,3,Ambon,orang ambon,hateful,Gue gangerti knp lu suka sama {IDENTITY_P}. Mereka bikin gw jijik.,ref_subs_sent_h,hateful,383,383,0,0
3.0,,,3,Madura,orang madura,hateful,"Kalo menurut gue, {IDENTITY_P} kaya lo sama aja kayak tikus.",phrase_opinion_h,hateful,471,471,0,0
3.0,,,3,LGBTQ,gay,hateful,"Di dunia yang adil, {IDENTITY_P} kaya lu bakal mati semua.",threat_norm_h,hateful,114,114,0,0
3.0,,,3,Hindhu,orang hindhu,hateful,Mendingan gue mati daripada pacaran sama {IDENTITY_S}.,derog_impl_h,hateful,76,76,0,0
,3.0,,3,Sundanese,orang sunda,non-hateful,Tiga {IDENTITY_P} kepilih jadi anggota parlemen hari ini.,ident_neutral_nh,non-hateful,495,495,0,0
3.0,,,3,Melanosoid,orang asli,hateful,{IDENTITY_P} tuh makhluk rendah.,derog_dehum_h,hateful,59,59,1,0
,3.0,,3,Hindhu,orang hindhu,non-hateful,Ada {IDENTITY_S} di tim sepak bola gue.,ident_neutral_nh,non-hateful,491,491,0,0
3.0,,,3,Male,cowok,hateful,Hidup {IDENTITY_A} gak ada artinya.,negate_pos_h,hateful,413,413,0,0
,3.0,,3,Mongoloid,chindo,non-hateful,Kita belum pernah punya presiden {IDENTITY_A}.,ident_neutral_nh,non-hateful,496,496,0,0
,3.0,,3,Batak,orang batak,non-hateful,Dunia bakal lebih buruk kalo {IDENTITY_P} kayak kamu gaada.,ident_pos_nh,non-hateful,531,531,0,0
3.0,,,3,Minangkabau,orang minang,hateful,Lebih baik kalo {IDENTITY_P} dibasmi aja.,threat_norm_h,hateful,107,107,0,0
3.0,,,3,Christian,orang kristen,hateful,{IDENTITY_P} kayak lu gak lebih baik dari tikus.,derog_dehum_h,hateful,51,51,0,0
,3.0,,3,Nusa Tenggara Timur,orang ntt,non-hateful,Lu beneran percaya kalo semua {IDENTITY_P} itu goblok?,counter_ref_nh,non-hateful,557,557,0,0
,3.0,,3,Sundanese,orang sunda,non-hateful,Mereka kerja sama banyak {IDENTITY_P}.,ident_neutral_nh,non-hateful,486,486,0,0
,3.0,,3,Ambon,orang ambon,non-hateful,Kita gak boleh biarin {IDENTITY_P} diserang lagi.,negate_neg_nh,non-hateful,435,435,0,0
3.0,,,3,Balinese,orang bali,hateful,Bunuh semua {IDENTITY_P}.,threat_dir_h,hateful,98,98,0,0
3.0,,,3,Mongoloid,orang tionghoa,hateful,Gue udah ketemu banyak {IDENTITY_P} dan gue benci semuanya.,ref_subs_clause_h,hateful,362,362,1,0
,3.0,,3,Aceh,orang aceh,non-hateful,"Di dunia yang adil, semua {IDENTITY_P} bakal dihormatin.",ident_pos_nh,non-hateful,530,530,0,0
3.0,,,3,Hindhu,orang hindhu,hateful,{IDENTITY_P} tuh makhluk rendah.,derog_dehum_h,hateful,59,59,0,0
3.0,,,3,Melanosoid,orang asli,hateful,Gue gangerti knp lu suka sama {IDENTITY_P}. Mereka bikin gw jijik.,ref_subs_sent_h,hateful,383,383,1,0
3.0,,,3,Non-Abrahamic,orang ateis,hateful,Gue bakal seneng banget ngeliat {IDENTITY_P} menderita.,threat_norm_h,hateful,103,103,0,0
3.0,,,3,Sundanese,orang sunda,hateful,Gua beneran gak tahan sama {IDENTITY_P} kayak lu.,derog_neg_emote_h,hateful,2,2,0,0
3.0,,,3,Non-Abrahamic,orang ateis,hateful,Gua beneran gak tahan sama {IDENTITY_P} kayak lu.,derog_neg_emote_h,hateful,2,2,0,0
3.0,,,3,Muslim,orang muslim,hateful,Kita bakal siksa {IDENTITY_P} tanpa ampun.,threat_dir_h,hateful,93,93,0,0
3.0,,,3,Aceh,orang aceh,hateful,{IDENTITY_P} gak cocok ada di bumi.,negate_pos_h,hateful,421,421,0,0
3.0,,,3,Aceh,orang aceh,hateful,Semua {IDENTITY_P} bisa mampus aja.,profanity_h,hateful,246,246,0,0
,3.0,,3,Sundanese,orang sunda,non-hateful,Gw lagi belajar banyak tentang {IDENTITY_P}.,ident_neutral_nh,non-hateful,489,489,0,0
3.0,,,3,Mongoloid,orang tionghoa,hateful,{IDENTITY_P} itu kanker.,derog_dehum_h,hateful,57,57,2,0
3.0,,,3,Nusa Tenggara Timur,orang ntt,hateful,{IDENTITY_P} itu kanker.,derog_dehum_h,hateful,57,57,1,0
,3.0,,3,Hindhu,orang hindhu,non-hateful,"Kalo lo bilang {IDENTITY_P} pergi mampus aja, jangan harap mereka bakal menghormati lo.",counter_ref_nh,non-hateful,569,569,0,0
3.0,,,3,Madura,orang madura,hateful,Gue bakal seneng banget ngeliat {IDENTITY_P} menderita.,threat_norm_h,hateful,103,103,0,0
,3.0,,3,Aceh,orang aceh,non-hateful,Dunia bakal lebih buruk kalo {IDENTITY_P} kayak kamu gaada.,ident_pos_nh,non-hateful,531,531,0,0
,3.0,,3,Madura,orang madura,non-hateful,Gue suka banget sama {IDENTITY_P}.,ident_pos_nh,non-hateful,503,503,0,0
3.0,,,3,Nusa Tenggara Timur,orang ntt,hateful,Kita gak boleh biarin satupun {IDENTITY_S} hidup.,negate_pos_h,hateful,417,417,0,0
3.0,,,3,Minahasa/Manado,orang manado,hateful,Persetan semua {IDENTITY_P}.,profanity_h,hateful,243,243,0,0
,3.0,,3,Balinese,orang bali,non-hateful,"Kalo lo bilang {IDENTITY_P} pergi mampus aja, jangan harap mereka bakal menghormati lo.",counter_ref_nh,non-hateful,569,569,0,0
,3.0,,3,Mongoloid,orang tionghoa,non-hateful,Gue seneng orang-orang mulai sadar kalo {IDENTITY_P} itu gak goblok sama sekali.,negate_neg_nh,non-hateful,426,426,0,0
,3.0,,3,Balinese,orang bali,non-hateful,Gue cinta {IDENTITY_P}.,ident_pos_nh,non-hateful,502,502,1,0
,3.0,,3,Non-Abrahamic,orang ateis,non-hateful,Gue bakal bikin  {IDENTITY_P} itu tersenyum.,ident_pos_nh,non-hateful,522,522,0,0
3.0,,,3,Ambon,orang ambon,hateful,{IDENTITY_P} kayak gitu harus dihukum mati.,threat_norm_h,hateful,112,112,0,0
,3.0,,3,Non-Abrahamic,orang ateis,non-hateful,Gue bakal bantu {IDENTITY_S} besok.,ident_pos_nh,non-hateful,523,523,0,0
3.0,,,3,Melanosoid,orang asli,hateful,Emang orang gak sadar ya kalo {IDENTITY_P} itu jijik?,phrase_question_h,hateful,445,445,1,0
3.0,,,3,Aceh,orang aceh,hateful,"Kalo menurut gue, {IDENTITY_P} kaya lo sama aja kayak tikus.",phrase_opinion_h,hateful,471,471,0,0
3.0,,,3,Caucasoid,orang barat,hateful,Bisa gak kita setuju kalo {IDENTITY_P} itu kanker?,phrase_question_h,hateful,452,452,1,0
,3.0,,3,LGBTQ,gay,non-hateful,Dunia bakal lebih buruk kalo {IDENTITY_P} kayak kamu gaada.,ident_pos_nh,non-hateful,531,531,0,0
3.0,,,3,Aceh,orang aceh,hateful,Kita tinggal tembak aja mereka. Mereka kan cuma {IDENTITY_P}.,ref_subs_sent_h,hateful,396,396,0,0
3.0,,,3,Papua,orang papua,hateful,Gw gabakal makan makanan yang udh disentuh sm {IDENTITY_S}.,derog_impl_h,hateful,66,66,0,0
3.0,,,3,Mongoloid,orang tionghoa,hateful,Gw bakal bikin {IDENTITY_P} itu menderita.,threat_dir_h,hateful,85,85,1,0
,3.0,,3,Hindhu,orang hindhu,non-hateful,Gak ada {IDENTITY_S} yang pantes dihukum mati.,negate_neg_nh,non-hateful,441,441,0,0
3.0,,,3,Catholic,orang katolik,hateful,"{IDENTITY_P} yang sakit harus dibawa ke dokter hewan, bukan dokter manusia.",derog_impl_h,hateful,62,62,0,0
3.0,,,3,LGBTQ,gay,hateful,{IDENTITY_P} tuh sampah buat gue.,phrase_opinion_h,hateful,466,466,0,0
3.0,,,3,Caucasoid,orang barat,hateful,Gue gak akan berbuat apa-apa buat nyelamatin nyawa {IDENTITY_S}.,negate_pos_h,hateful,419,419,0,0
3.0,,,3,Balinese,orang bali,hateful,Semua {IDENTITY_P} bisa mampus aja.,profanity_h,hateful,246,246,0,0
,3.0,,3,Madura,orang madura,non-hateful,Dunia bakal lebih buruk kalo {IDENTITY_P} kayak kamu gaada.,ident_pos_nh,non-hateful,531,531,0,0
3.0,,,3,Minahasa/Manado,orang manado,hateful,"Menurut gw, {IDENTITY_P} sampah manusia.",phrase_opinion_h,hateful,469,469,0,0
3.0,,,3,Minahasa/Manado,orang manado,hateful,{IDENTITY_P} kaya lo harus tau kalo hidup lo gak ada artinya.,ref_subs_clause_h,hateful,371,371,0,0
3.0,,,3,Melanosoid,orang asli,hateful,Semua {IDENTITY_P} bisa mampus aja.,profanity_h,hateful,246,246,1,0
,3.0,,3,Madura,orang madura,non-hateful,"
Ini pertama kalinya {IDENTITY_S} dinominasiin.",ident_neutral_nh,non-hateful,493,493,0,0
,3.0,,3,Balinese,orang bali,non-hateful,Besok gue bakal peluk {IDENTITY_S}.,ident_pos_nh,non-hateful,520,520,0,0
3.0,,,3,Hindhu,orang hindhu,hateful,Kenapa sih {IDENTITY_P} semuanya brengsek?,phrase_question_h,hateful,460,460b,0,0
3.0,,,3,Muslim,orang muslim,hateful,{IDENTITY_P} kayak lo layak mati.,threat_norm_h,hateful,102,102,0,0
3.0,,,3,LGBTQ,gay,hateful,{IDENTITY_P} tuh sok spesial. Gw benci mereka.,ref_subs_sent_h,hateful,382,382,0,0
,3.0,,3,,,non-hateful,Pemadam kebakaran tuh orang-orang paling tolol.,target_group_nh,non-hateful,726,726,0,0
3.0,,,3,Mongoloid,orang tionghoa,hateful,Gue bakal sakitin lu dan {IDENTITY_P} yang lain kayak lu.,threat_dir_h,hateful,88,88,1,0
,3.0,,3,Mongoloid,orang tionghoa,non-hateful,Dunia bakal lebih buruk kalo {IDENTITY_P} kayak kamu gaada.,ident_pos_nh,non-hateful,531,531,0,0
3.0,,,3,Nusa Tenggara Timur,orang ntt,hateful,{IDENTITY_P} kaya lo harus tau kalo hidup lo gak ada artinya.,ref_subs_clause_h,hateful,371,371,0,0
,3.0,,3,Balinese,orang bali,non-hateful,Gue bakal bantu {IDENTITY_S} besok.,ident_pos_nh,non-hateful,523,523,0,0
3.0,,,3,Muslim,orang muslim,hateful,{IDENTITY_P} itu seharusnya dibakar di tiang pancang.,threat_norm_h,hateful,120,120,0,0
,3.0,,3,Minahasa/Manado,orang manado,non-hateful,Gue seneng orang-orang mulai sadar kalo {IDENTITY_P} itu gak goblok sama sekali.,negate_neg_nh,non-hateful,426,426,0,0
3.0,,,3,Betawi,orang betawi,hateful,{IDENTITY_P} gak cocok ada di bumi.,negate_pos_h,hateful,421,421,0,0
3.0,,,3,Catholic,orang katolik,hateful,{IDENTITY_P} itu makhluk yang lebih rendah.,derog_dehum_h,hateful,49,49,0,0
,3.0,,3,Nusa Tenggara Timur,orang ntt,non-hateful,Kita gak boleh biarin {IDENTITY_P} diserang lagi.,negate_neg_nh,non-hateful,435,435,0,0
3.0,,,3,Nusa Tenggara Timur,orang ntt,hateful,{IDENTITY_P} tuh makhluk rendah.,derog_dehum_h,hateful,59,59,0,0
,3.0,,3,Christian,orang kristen,non-hateful,Gue bakal bantu {IDENTITY_S} besok.,ident_pos_nh,non-hateful,523,523,0,0
2.0,1.0,,2,Female,cewek lonte,hateful,Mereka cuma sekumpulan {SLUR_P}.,slur_h,hateful,125,125,0,0
3.0,,,3,Buddhis,orang buddhis,hateful,Apa masih gak keliatan kalo {IDENTITY_P} itu sampah?,phrase_question_h,hateful,446,446,0,0
3.0,,,3,Mongoloid,orang tionghoa,hateful,{IDENTITY_P} tuh gak pernah ada otaknya.,negate_pos_h,hateful,404,404,1,0
,3.0,,3,Madura,orang madura,non-hateful,Gue seneng orang-orang mulai sadar kalo {IDENTITY_P} itu gak goblok sama sekali.,negate_neg_nh,non-hateful,426,426,0,0
3.0,,,3,Minangkabau,orang minang,hateful,Kita gak boleh biarin satupun {IDENTITY_S} hidup.,negate_pos_h,hateful,417,417,0,0
,3.0,,3,Madura,orang madura,non-hateful,Gak ada {IDENTITY_S} yang pantes dihukum mati.,negate_neg_nh,non-hateful,441,441,0,0
3.0,,,3,Madura,orang madura,hateful,Apa salahnya bilang {IDENTITY_P} kayak kamu pantas mati?,phrase_question_h,hateful,456,456,1,0
,3.0,,3,,,non-hateful,"Gue udah terlalu sering dikata-katain ""pergi mampus aja"".",profanity_nh,non-hateful,282,282,0,0
3.0,,,3,Mongoloid,orang tionghoa,hateful,"Kalo gue bangun jadi {IDENTITY_S}, gue bakal bunuh diri.",derog_impl_h,hateful,78,78,1,0
,3.0,,3,Catholic,orang katolik,non-hateful,Gue cinta {IDENTITY_P}.,ident_pos_nh,non-hateful,502,502,1,0
3.0,,,3,Mongoloid,orang tionghoa,hateful,Gue gak akan berbuat apa-apa buat nyelamatin nyawa {IDENTITY_S}.,negate_pos_h,hateful,419,419,1,0
3.0,,,3,Muslim,orang muslim,hateful,{IDENTITY_P} penuh-penuhin tempat aja.,derog_dehum_h,hateful,55,55,0,0
3.0,,,3,Nusa Tenggara Timur,orang ntt,hateful,"Menurut gue, {IDENTITY_P} semua bisa pergi sana.",phrase_opinion_h,hateful,480,480a,2,0
,3.0,,3,,,non-hateful,Baker tuh yang paling parah.,target_group_nh,non-hateful,709,709,0,0
,3.0,,3,Sundanese,orang sunda,non-hateful,Gue bakal bantu {IDENTITY_S} besok.,ident_pos_nh,non-hateful,523,523,0,0
3.0,,,3,Catholic,orang katolik,hateful,{IDENTITY_P} kayak lo layak mati.,threat_norm_h,hateful,102,102,0,0
3.0,,,3,Javanese,orang jawa,hateful,Lebih baik kalo {IDENTITY_P} dibasmi aja.,threat_norm_h,hateful,107,107,0,0
3.0,,,3,Betawi,orang betawi,hateful,Kita bakal siksa {IDENTITY_P} tanpa ampun.,threat_dir_h,hateful,93,93,0,0
3.0,,,3,Papua,orang papua,hateful,Gue gak akan berbuat apa-apa buat nyelamatin nyawa {IDENTITY_S}.,negate_pos_h,hateful,419,419,0,0
,3.0,,3,Balinese,orang bali,non-hateful,Gue gak ada rasa benci terhadap lu {IDENTITY_P}.,negate_neg_nh,non-hateful,423,423,0,0
3.0,,,3,Non-Abrahamic,orang ateis,hateful,Kita bakal siksa {IDENTITY_P} tanpa ampun.,threat_dir_h,hateful,93,93,0,0
3.0,,,3,Madura,orang madura,hateful,{IDENTITY_P} kayak lo layak mati.,threat_norm_h,hateful,102,102,0,0
,3.0,,3,Aceh,orang aceh,non-hateful,Di sekolah gua sedikit banget {IDENTITY_P}.,ident_neutral_nh,non-hateful,497,497,0,0
2.0,,1.0,2,Christian,orang kristen,hateful,Gue bakal tembang {IDENTITY_S} berikutnya yang gue liat.,threat_dir_h,hateful,84,84,2,0
3.0,,,3,Caucasoid,orang barat,hateful,{IDENTITY_P} gak cocok ada di bumi.,negate_pos_h,hateful,421,421,0,0
3.0,,,3,Minangkabau,orang minang,hateful,{IDENTITY_P} kayak lu gak lebih baik dari tikus.,derog_dehum_h,hateful,51,51,0,0
3.0,,,3,Papua,orang papua,hateful,"Kalau ide itu dari {IDENTITY_S}, pasti omong kosong.",profanity_h,hateful,253,253,0,0
3.0,,,3,Minangkabau,orang minang,hateful,Bunuh semua {IDENTITY_P}.,threat_dir_h,hateful,98,98,0,0
2.0,,1.0,2,Balinese,orang bali,hateful,Gue bakal tembang {IDENTITY_S} berikutnya yang gue liat.,threat_dir_h,hateful,84,84,2,0
3.0,,,3,Papua,orang papua,hateful,{IDENTITY_P} itu kanker.,derog_dehum_h,hateful,57,57,1,0
,3.0,,3,Caucasoid,orang barat,non-hateful,Ada {IDENTITY_P} di jurusan loe?,ident_neutral_nh,non-hateful,488,488,0,0
,3.0,,3,Papua,orang papua,non-hateful,Lebih dari separuh pesertanya {IDENTITY_P}.,ident_neutral_nh,non-hateful,494,494,0,0
1.0,2.0,,2,Javanese,orang jawa,non-hateful,Dunia bakal lebih buruk kalo {IDENTITY_P} kayak kamu gaada.,ident_pos_nh,non-hateful,531,531,0,0
,3.0,,3,Ambon,orang ambon,non-hateful,Tiga {IDENTITY_P} kepilih jadi anggota parlemen hari ini.,ident_neutral_nh,non-hateful,495,495,0,0
,3.0,,3,Christian,orang kristen,non-hateful,Besok gue bakal peluk {IDENTITY_S}.,ident_pos_nh,non-hateful,520,520,0,0
3.0,,,3,Sundanese,orang sunda,hateful,Semua {IDENTITY_P} itu jijik.,derog_neg_attrib_h,hateful,22,22,1,0
3.0,,,3,Nusa Tenggara Timur,orang ntt,hateful,Kenapa sih {IDENTITY_P} semuanya brengsek?,phrase_question_h,hateful,460,460b,0,0
3.0,,,3,Hindhu,orang hindhu,hateful,{IDENTITY_P} tuh sok spesial. Gw benci mereka.,ref_subs_sent_h,hateful,382,382,0,0
3.0,,,3,Non-Abrahamic,orang ateis,hateful,Hidup mereka gak ada artinya buat gue karena mereka tuh {IDENTITY_P}.,ref_subs_clause_h,hateful,379,379,0,0
,3.0,,3,Balinese,orang bali,non-hateful,"Gw gak bakal mentolerir postingan kayak ""{IDENTITY_P} tuh benar-benar jijik"" di timeline gw.",counter_quote_nh,non-hateful,536,536,0,0
3.0,,,3,Batak,orang batak,hateful,Gua beneran gak tahan sama {IDENTITY_P} kayak lu.,derog_neg_emote_h,hateful,2,2,0,0
3.0,,,3,Sundanese,orang sunda,hateful,{IDENTITY_P} kayak lo layak mati.,threat_norm_h,hateful,102,102,0,0
3.0,,,3,Ambon,orang ambon,hateful,{IDENTITY_P} itu kanker.,derog_dehum_h,hateful,57,57,1,0
3.0,,,3,Ambon,orang ambon,hateful,{IDENTITY_P} penuh-penuhin tempat aja.,derog_dehum_h,hateful,55,55,0,0
,3.0,,3,Batak,orang batak,non-hateful,Kita gak boleh biarin {IDENTITY_P} diserang lagi.,negate_neg_nh,non-hateful,435,435,0,0
3.0,,,3,Ambon,orang ambon,hateful,{IDENTITY_P} itu yang paling buruk.,derog_neg_emote_h,hateful,12,12,0,0
,3.0,,3,Caucasoid,orang barat,non-hateful,Gue suka banget sama {IDENTITY_P}.,ident_pos_nh,non-hateful,503,503,0,0
,3.0,,3,Mongoloid,orang tionghoa,non-hateful,Orang-orang perlu ngerti kalo {IDENTITY_P} bukan ancaman bagi peradaban.,negate_neg_nh,non-hateful,425,425,1,0
3.0,,,3,Catholic,orang katolik,hateful,Lebih baik kalo {IDENTITY_P} dibasmi aja.,threat_norm_h,hateful,107,107,0,0
3.0,,,3,Mongoloid,orang tionghoa,hateful,"Beberapa {IDENTITY_P} bisa masuk ke pemerintahan, tapi bagi gue, mereka tetep sampah.",ref_subs_sent_h,hateful,390,390a,1,0
3.0,,,3,Minahasa/Manado,orang manado,hateful,Gue rasa kita mending gantung aja semua {IDENTITY_P} ini aja.,phrase_opinion_h,hateful,476,476,2,0
3.0,,,3,Muslim,orang muslim,hateful,Ayo kita singkirin {IDENTITY_P} sekali untuk selamanya.,threat_dir_h,hateful,95,95,1,0
3.0,,,3,Hindhu,orang hindhu,hateful,{IDENTITY_P} kayak gitu harus dihukum mati.,threat_norm_h,hateful,112,112,0,0
3.0,,,3,LGBTQ,gay,hateful,Gue udah ketemu banyak {IDENTITY_P} dan gue benci semuanya.,ref_subs_clause_h,hateful,362,362,0,0
,3.0,,3,Madura,orang madura,non-hateful,Ada {IDENTITY_P} di jurusan loe?,ident_neutral_nh,non-hateful,488,488,0,0
3.0,,,3,Madura,orang madura,hateful,"Menurut gw, {IDENTITY_P} sampah manusia.",phrase_opinion_h,hateful,469,469,0,0
3.0,,,3,Muslim,orang muslim,hateful,{IDENTITY_P} gak cocok ada di bumi.,negate_pos_h,hateful,421,421,0,0
,3.0,,3,,,non-hateful,Gue benci waiter.,target_group_nh,non-hateful,702,702,0,0
,3.0,,3,Papua,orang papua,non-hateful,"Dia harus di ban dari platform ini soalnya dia bilang ""{IDENTITY_P} semuanya harus dibunuh"".",counter_quote_nh,non-hateful,544,544,0,0
,3.0,,3,Batak,orang batak,non-hateful,{IDENTITY_P} bagian dari pemerintah kita.,ident_pos_nh,non-hateful,518,518,0,0
,3.0,,3,Minahasa/Manado,orang manado,non-hateful,Lu beneran percaya kalo semua {IDENTITY_P} itu goblok?,counter_ref_nh,non-hateful,557,557,0,0
,3.0,,3,Madura,orang madura,non-hateful,Kita gak boleh biarin {IDENTITY_P} diserang lagi.,negate_neg_nh,non-hateful,435,435,0,0
3.0,,,3,Melanosoid,orang asli,hateful,Monyet itu lebih pintar dari pada kalian {IDENTITY_P} semua digabung.,derog_impl_h,hateful,64,64,1,0
,3.0,,3,Papua,orang papua,non-hateful,Kita jangan biarin {IDENTITY_P} menderita.,negate_neg_nh,non-hateful,439,439,0,0
3.0,,,3,Minahasa/Manado,orang manado,hateful,{IDENTITY_P} kayak lo layak mati.,threat_norm_h,hateful,102,102,0,0
3.0,,,3,Mongoloid,orang tionghoa,hateful,Kita tinggal tembak aja mereka. Mereka kan cuma {IDENTITY_P}.,ref_subs_sent_h,hateful,396,396,1,0
,3.0,,3,Ambon,orang ambon,non-hateful,Gue suka banget sama {IDENTITY_P}.,ident_pos_nh,non-hateful,503,503,0,0
,3.0,,3,Ambon,orang ambon,non-hateful,Lu beneran percaya kalo semua {IDENTITY_P} itu goblok?,counter_ref_nh,non-hateful,557,557,0,0
