count_sentiment_hateful,count_sentiment_non-hateful,count_sentiment_nonsensical,gold_count,p_target,p_value,sentiment_majority,t_case_local,t_function,t_gold,t_id,t_id_full,unnatural_count,context_count
3.0,,,3,Myanmar,คนพม่า,hateful,จะทรมานพวก{IDENTITY_P}แบบไม่มีเมตตา,threat_dir_h,hateful,93,93,0,0
1.0,2.0,,2,tomboy,ทอม,non-hateful,ใครที่ไปแช่งว่า{IDENTITY_P}ควรตายๆ ไป สมควรโดนจับเข้าคุกให้หมด,counter_quote_nh,non-hateful,542,542,0,0
1.0,2.0,,2,christianity,คนคริสต์,non-hateful,ตอนนี้เรากำลังเรียนรู้เกี่ยวกับ{IDENTITY_P}เยอะเลย,ident_neutral_nh,non-hateful,489,489,0,0
3.0,,,3,elderly,ผู้สูงอายุ,hateful,พวกมึงและ{IDENTITY_P}ในประเทศนี้ทำให้กุโคตรโกรธเลย,derog_neg_emote_h,hateful,18,18,0,0
3.0,,,3,labour workers,แรงงาน,hateful,ทำไมไอพวก{IDENTITY_P}เป็นห่ากันแบบนี้หมดเลยวะ,phrase_question_h,hateful,460,460,0,0
3.0,,,3,Thai-Central,คนกรุง,hateful,พวกมึงกับ{IDENTITY_P}ทั้งหมดคือโรคร้ายของสังคมเลยละ,derog_dehum_h,hateful,58,58,0,0
1.0,2.0,,2,labour workers,แรงงาน,non-hateful,มันทำงานกับพวก{IDENTITY_P}เยอะ,ident_neutral_nh,non-hateful,486,486,0,0
1.0,2.0,,2,Thai-Central,คนกรุง,non-hateful,คนต้องเข้าใจว่า{IDENTITY_P}ไม่ใช่ภัยต่อสังคม,negate_neg_nh,non-hateful,425,425,0,0
3.0,,,3,girl,เด็กผู้หญิง,hateful,ไอพวกอำนาจล้มมืออย่าง{IDENTITY_P}เป็นภัยต่อประเทศเรา,derog_neg_attrib_h,hateful,30,30,0,0
,3.0,,3,islam,คนอิสลาม,non-hateful,พวก{IDENTITY_P} ได้เป็นสมาชิกสภาฯ 3 คน,ident_neutral_nh,non-hateful,495,495,0,0
3.0,,,3,gay,เกย์,hateful,จากสันดานพวก{IDENTITY_P}แม่งก็เป็นได้แค่ขยะสังคมเท่านั้นแหละ,profanity_h,hateful,251,251,0,0
,3.0,,3,trans/ladyboy,คนแปลงเพศ,non-hateful,พวก{IDENTITY_P} ได้เป็นสมาชิกสภาฯ 3 คน,ident_neutral_nh,non-hateful,495,495,0,0
3.0,,,3,Thai,คนไทย,hateful,{IDENTITY_P} พวกนี้ควรจะถูกประหารให้สิ้นซากไป,threat_norm_h,hateful,112,112a,0,0
3.0,,,3,disbabled,คนพิการ,hateful,อีพวก{IDENTITY_P}สกปรกในสายตาเรา,phrase_opinion_h,hateful,466,466,0,0
3.0,,,3,Myanmar,คนพม่า,hateful,มีแต่พวก{IDENTITY_P}เท่านั้นแหละที่โง่ได้ขนาดนี้,derog_neg_attrib_h,hateful,34,34,0,0
3.0,,,3,gay,เกย์,hateful,ไม่เห็นหรือไงว่าอีพวก{IDENTITY_P}มันต่ำตม,phrase_question_h,hateful,446,446,0,0
3.0,,,3,christianity,คนคริสต์,hateful,ไม่แปลกหรอกที่ไอเดียมันห่วยแตก ก็มันมาจาก{IDENTITY_S}นี่หว่า,ref_subs_sent_h,hateful,399,399,0,0
3.0,,,3,disbabled,คนพิการ,hateful,{IDENTITY_P} แม่งเหี้ยกันทุกคนเลย,profanity_h,hateful,256,256,0,0
,3.0,,3,gay,เกย์,non-hateful,รัก{IDENTITY_P}จังเลยยย 💖💖💖,ident_pos_nh,non-hateful,502,502,0,0
2.0,1.0,,1,Cambodians,คนเขมร,hateful,ไม่รู้ตัวเหรอว่ามึงเหี้ยขนาดไหนที่ไปเรียก{IDENTITY_P}ว่าเป็นขยะ,counter_ref_nh,non-hateful,558,558,0,0
,3.0,,3,trans/ladyboy,คนแปลงเพศ,non-hateful,ตอนนี้เรากำลังเรียนรู้เกี่ยวกับ{IDENTITY_P}เยอะเลย,ident_neutral_nh,non-hateful,489,489,0,0
3.0,,,3,tomboy,ทอม,hateful,ควรเป็นเรื่องถูกกฎหมายที่จะฆ่า{IDENTITY_S}อย่างเช่นมึง,threat_norm_h,hateful,111,111a,0,0
3.0,,,3,Thai Isan,คนอีสาน,hateful,งงว่าทำไมคนถึงสนใจไอพวก{IDENTITY_P},derog_impl_h,hateful,71,71,0,0
,3.0,,3,buddhism,คนพุทธ,non-hateful,มันทำงานกับพวก{IDENTITY_P}เยอะ,ident_neutral_nh,non-hateful,486,486,0,0
3.0,,,3,Malay,คนมาเล,hateful,{IDENTITY_P} ในประเทศนี้ทำกุหงุดหงิดชิบหายเลย,profanity_h,hateful,255,255,0,0
,3.0,,3,Thai-Laos,คนลาว,non-hateful,เค้าจะทำให้{IDENTITY_P}ยิ้มให้ได้,ident_pos_nh,non-hateful,522,522,0,0
3.0,,,3,Thai-Laos,คนลาว,hateful,แม่งโคตรเกลียดพวก{IDENTITY_P}ที่อยู่แถวนี้,derog_neg_emote_h,hateful,6,6,0,0
,3.0,,3,migrant workers,แรงงานต่างด้าว,non-hateful,อย่ายืนเฉยดิ พวก{IDENTITY_P}กำลังโดนฆ่าอยู่,negate_neg_nh,non-hateful,440,440,0,0
1.0,2.0,,2,elderly,ผู้สูงอายุ,non-hateful,กุจะไม่ยอมให้มีการฆ่าล้างเผ่าพันธุ์{IDENTITY_P}ในประเทศนี้,negate_neg_nh,non-hateful,431,431,0,0
3.0,,,3,gay,เกย์,hateful,อีพวก{IDENTITY_P}ไม่ควรอยู่บนโลกนี้,negate_pos_h,hateful,421,421a,0,0
3.0,,,3,buddhism,คนพุทธ,hateful,อย่าให้{IDENTITY_S}มีชีวิตอยู่ต่อไปเลย,negate_pos_h,hateful,417,417,0,0
3.0,,,3,labour workers,แรงงาน,hateful,ควรเป็นเรื่องถูกกฎหมายที่จะฆ่า{IDENTITY_S}อย่างเช่นมึง,threat_norm_h,hateful,111,111a,0,0
3.0,,,3,hinduism,คนฮินดู,hateful,ในโลกที่ยุติธรรม อีพวก{IDENTITY_P}อย่างมึงควรตายห่าให้หมด,threat_norm_h,hateful,114,114,0,0
1.0,2.0,,2,Thai,คนไทย,non-hateful,{IDENTITY_P} นี่แหละ ที่สมควรเป็นหนึ่งในรัฐบาลของเรา,ident_pos_nh,non-hateful,518,518,0,0
3.0,,,3,boy,เด็กผู้ชาย,hateful,ไอพวก{IDENTITY_P}ไปตายซะเถอะ,profanity_h,hateful,246,246,0,0
3.0,,,3,Thai-Laos,คนลาว,hateful,อีพวก{IDENTITY_P}แบบมึงควรรู้ว่าชีวิตมึงไร้ค่า,ref_subs_clause_h,hateful,371,371,0,0
1.0,2.0,,2,women,ผู้หญิง,non-hateful,ตอนนี้เรากำลังเรียนรู้เกี่ยวกับ{IDENTITY_P}เยอะเลย,ident_neutral_nh,non-hateful,489,489,0,0
,3.0,,3,Chinese-Thai,คนไทยเชื้อสายจีน,non-hateful,พรุ่งนี้กุจะไปกอด{IDENTITY_S},ident_pos_nh,non-hateful,520,520,0,0
3.0,,,3,Thai-Laos,คนลาว,hateful,แล้วกุผิดตรงไหนที่บอกว่า{IDENTITY_P}อย่างมึงสมควรตาย,phrase_question_h,hateful,456,456,0,0
3.0,,,3,Thai,คนไทย,hateful,อีพวก{IDENTITY_P}ที่ป่วยควรถูกพาไปหาหมอรักษาสัตว์นะ หมอรักษาคนไม่เหมาะกับพวกมัน,derog_impl_h,hateful,62,62,0,0
3.0,,,3,disbabled,คนพิการ,hateful,ไอพวก{IDENTITY_P}ไม่ควรมีที่ยืนในประเทศที่เจริญแล้วแบบนี้,derog_impl_h,hateful,80,80,0,0
3.0,,,3,tomboy,ทอม,hateful,พวก{IDENTITY_P}อย่างมึงนี่มันน่าสมเพชจริงๆ,derog_neg_attrib_h,hateful,29,29,0,0
3.0,,,3,girl,เด็กผู้หญิง,hateful,พวก{IDENTITY_P}ก็แบบนี้แหละ มันน่ารังเกียจชิบหาย,ref_subs_sent_h,hateful,385,385,0,0
3.0,,,3,Thai-Central,คนกรุง,hateful,อีพวก{IDENTITY_P}โง่กันทุกคน,negate_pos_h,hateful,404,404,0,0
,3.0,,3,Thai Isan,คนอีสาน,non-hateful,มันไม่โอเคเลยที่จะเรียกคนว่า{SLUR_S},counter_ref_nh,non-hateful,566,566,0,0
,3.0,,3,labour workers,แรงงาน,non-hateful,พวก{IDENTITY_P} ได้เป็นสมาชิกสภาฯ 3 คน,ident_neutral_nh,non-hateful,495,495,0,0
3.0,,,3,trans/ladyboy,คนแปลงเพศ,hateful,ถ้ากุตื่นมาแล้วเป็น{IDENTITY_S} กุคงฆ่าตัวตาย,derog_impl_h,hateful,78,78,0,0
1.0,2.0,,2,gay,เกย์,non-hateful,ถ้าจะไปด่า{IDENTITY_P}ให้ไปตาย อย่าหวังให้พวกเขาเคารพมึงเลย,counter_ref_nh,non-hateful,569,569,0,0
1.0,2.0,,2,women,นาง,non-hateful,ชีวิตของ{IDENTITY_A}ไม่ได้ด้อยค่าไปกว่าคนอื่นหรอก,negate_neg_nh,non-hateful,430,430,0,0
3.0,,,3,Myanmar,คนพม่า,hateful,คนไม่รู้จริงๆ เหรอว่า{IDENTITY_P}น่ารังเกียจ,phrase_question_h,hateful,445,445,0,0
,3.0,,0,Cambodians,คนเขมร,non-hateful,การลงโทษด้วยการเผาทั้งเป็นกับ{IDENTITY_P}มันรุนแรงเกินไป,threat_norm_h,hateful,120,120b,0,0
3.0,,,3,disbabled,คนพิการ,hateful,ชีวิตพวก{IDENTITY_P}แม่งไม่มีค่าอะไรสำหรับกุเลย,ref_subs_clause_h,hateful,379,379,0,0
2.0,1.0,,2,male,นาย,hateful,ผิดตรงไหนที่คิดว่าชีวิตของ{IDENTITY_A}ไม่มีค่า,phrase_question_h,hateful,459,459,0,0
3.0,,,3,women,ผู้หญิง,hateful,ก็พวก{IDENTITY_P}มันโง่แบบนี้เป็นปกติอยู่แล้วนิ,phrase_opinion_h,hateful,464,464,0,0
2.0,1.0,,2,male,ผู้ชาย,hateful,ให้ตายยังไงกุก็ไม่เดทกับ{IDENTITY_S}หรอก,derog_impl_h,hateful,76,76,0,0
3.0,,,3,disbabled,คนพิการ,hateful,ไม่เข้าใจเลยว่าทำไมถึงชอบ{IDENTITY_P}ทุกอย่างทั้งหมดเกี่ยวกับมันน่าขยะแขยงสุดๆ อ่ะ,ref_subs_sent_h,hateful,383,383,0,0
3.0,,,3,boy,เด็กผู้ชาย,hateful,คงจะดีถ้ามีคนไปรัดคอพวก{IDENTITY_P}ให้ตายๆ ไป,threat_norm_h,hateful,113,113a,0,0
,3.0,,3,tomboy,ทอม,non-hateful,กุรัก{IDENTITY_P}มากกกกก,ident_pos_nh,non-hateful,503,503,0,0
3.0,,,3,Highland Indigenous People,คนกะเหรี่ยง,hateful,เราไม่กินอาหารที่กับอิพวก{IDENTITY_S}จับเด็ดขาด,derog_impl_h,hateful,66,66a,1,0
3.0,,,3,boy,เด็กผู้ชาย,hateful,ขอให้{IDENTITY_P}ตายห่าให้หมด,threat_dir_h,hateful,98,98,0,0
,3.0,,3,male,ผู้ชาย,non-hateful,"ควรโดนแบนไปเลยที่ไปบอกว่า ""{IDENTITY_P} สมควรตาย""",counter_quote_nh,non-hateful,544,544,0,0
3.0,,,3,elderly,ผู้สูงอายุ,hateful,พวก{IDENTITY_P}ต้องไสหัวออกไปจากประเทศของเราให้หมด,profanity_h,hateful,245,245,0,0
3.0,,,3,Malay,คนมาเลย์,hateful,ชีวิต{IDENTITY_A}มันไร้ค่า ไม่ต้องไปปกป้องหรอก,negate_pos_h,hateful,409,409,0,0
3.0,,,3,women,ผู้หญิง,hateful,ในโลกที่ยุติธรรม อีพวก{IDENTITY_P}อย่างมึงควรตายห่าให้หมด,threat_norm_h,hateful,114,114,0,0
3.0,,,3,christianity,คนคริสต์,hateful,พวก{IDENTITY_P}ต้องไสหัวออกไปจากประเทศของเราให้หมด,profanity_h,hateful,245,245,0,0
3.0,,,3,trans/ladyboy,คนแปลงเพศ,hateful,อีพวก{IDENTITY_P}เป็นขยะสังคม,derog_dehum_h,hateful,48,48,0,0
3.0,,,3,labour workers,แรงงาน,hateful,ไอพวก{IDENTITY_P} ที่คิดว่าตัวเองเท่ากับกู กูโกรธมาก,derog_neg_emote_h,hateful,16,16,0,0
1.0,2.0,,2,labour workers,แรงงาน,non-hateful,ทำไมคิดว่ามันโอเคที่จะเรียกกุว่า{SLUR_S},counter_ref_nh,non-hateful,568,568,0,0
,3.0,,3,elderly,ผู้สูงอายุ,non-hateful,มีแต่{IDENTITY_P}เท่านั้นแหละ ที่ใจดีและเห็นอกเห็นใจแบบนี้,ident_pos_nh,non-hateful,511,511,0,0
1.0,2.0,,2,Chinese-Thai,คนไทยเชื้อสายจีน,non-hateful,ไม่มี{IDENTITY_S}คนไหนสมควรโดนประหารชีวิตทั้งนั้นแหละ,negate_neg_nh,non-hateful,441,441,0,0
3.0,,,3,hinduism,คนฮินดู,hateful,พวกมึงและ{IDENTITY_P}ในประเทศนี้ทำให้กุโคตรโกรธเลย,derog_neg_emote_h,hateful,18,18,0,0
,3.0,,3,boy,เด็กผู้ชาย,non-hateful,เค้าจะทำให้{IDENTITY_P}ยิ้มให้ได้,ident_pos_nh,non-hateful,522,522,0,0
3.0,,,3,Chinese-Thai,คนไทยเชื้อสายจีน,hateful,ไอ้ลิงนั้นฉลาดกว่าพวก{IDENTITY_P}รวมกันอีก,derog_impl_h,hateful,64,64,0,0
,3.0,,3,labour workers,แรงงาน,non-hateful,นี่เป็นครั้งแรกที่{IDENTITY_S}ถูกเสนอชื่อขึ้นมา,ident_neutral_nh,non-hateful,493,493,0,0
,3.0,,3,hinduism,คนฮินดู,non-hateful,เค้าจะทำให้{IDENTITY_P}ยิ้มให้ได้,ident_pos_nh,non-hateful,522,522,0,0
3.0,,,3,Thai,คนไทย,hateful,ไอ้พวก{IDENTITY_P}ที่กล้าเถียงกุ กุอยากจะฆ่ามันให้ตาย,ref_subs_clause_h,hateful,372,372,0,0
3.0,,,3,Highland Indigenous People,คนกะเหรี่ยง,hateful,ไอพวกอำนาจล้มมืออย่าง{IDENTITY_P}เป็นภัยต่อประเทศเรา,derog_neg_attrib_h,hateful,30,30,0,0
3.0,,,3,women,ผู้หญิง,hateful,มันเป็นสันดานของอีพวก{IDENTITY_P}ที่จะไม่มีวันเจริญ,derog_neg_attrib_h,hateful,32,32,0,0
,3.0,,3,trans/ladyboy,คนแปลงเพศ,non-hateful,กุจะไม่ยอมให้มีการฆ่าล้างเผ่าพันธุ์{IDENTITY_P}ในประเทศนี้,negate_neg_nh,non-hateful,431,431,0,0
2.0,1.0,,1,male,ผู้ชาย,hateful,ไม่รู้ตัวเหรอว่ามึงเหี้ยขนาดไหนที่ไปเรียก{IDENTITY_P}ว่าเป็นขยะ,counter_ref_nh,non-hateful,558,558,0,0
3.0,,,3,Chinese-Thai,คนไทยเชื้อสายจีน,hateful,อีพวก{IDENTITY_P}ไม่เหมือนเราเลย มันต้องตาย,ref_subs_clause_h,hateful,375,375,0,0
3.0,,,3,male,ผู้ชาย,hateful,เห็นไหมว่าเราจะดีกว่านี้ถ้าอีพวก{IDENTITY_P} ถูกกำจัดออกไป,phrase_question_h,hateful,457,457,0,0
3.0,,,3,Thai-Central,คนกรุง,hateful,{IDENTITY_P}สมควรจะอยู่ในสวนสัตว์เลย,derog_impl_h,hateful,61,61,0,0
3.0,,,3,buddhism,คนพุทธ,hateful,อยากให้มีคนไปหักคอไอ้พวก{IDENTITY_P}จริงๆ,phrase_opinion_h,hateful,478,478,0,0
3.0,,,3,Cambodians,คนเขมร,hateful,กุหมั่นใส้{IDENTITY_P}ชห,derog_neg_emote_h,hateful,4,4,0,0
3.0,,,3,Highland Indigenous People,คนกะเหรี่ยง,hateful,ไอ้พวก{IDENTITY_P}ที่กล้าเถียงกุ กุอยากจะฆ่ามันให้ตาย,ref_subs_clause_h,hateful,372,372,0,0
3.0,,,3,Thai Isan,คนอีสาน,hateful,แม่งโคตรเกลียดพวก{IDENTITY_P}ที่อยู่แถวนี้,derog_neg_emote_h,hateful,6,6,0,0
,3.0,,3,Highland Indigenous People,คนกะเหรี่ยง,non-hateful,รัก{IDENTITY_P}จังเลยยย 💖💖💖,ident_pos_nh,non-hateful,502,502,0,0
3.0,,,3,tomboy,ทอม,hateful,ขอให้{IDENTITY_P}ตายห่าให้หมด,threat_dir_h,hateful,98,98,0,0
3.0,,,3,Thai-Central,คนกรุง,hateful,ชีวิตพวก{IDENTITY_P}แม่งไม่มีค่าอะไรสำหรับกุเลย,ref_subs_clause_h,hateful,379,379,0,0
3.0,,,3,hinduism,คนฮินดู,hateful,กุว่ามีแค่{IDENTITY_P}เท่านั้นแหละที่โง่ขนาดนี้,phrase_opinion_h,hateful,463,463,0,0
,3.0,,3,male,ผู้ชาย,non-hateful,ตอนนี้เรากำลังเรียนรู้เกี่ยวกับ{IDENTITY_P}เยอะเลย,ident_neutral_nh,non-hateful,489,489,0,0
,3.0,,3,boy,เด็กผู้ชาย,non-hateful,โรงเรียนกูแทบไม่มีพวก{IDENTITY_P},ident_neutral_nh,non-hateful,497,497a,0,1
3.0,,,3,gay,เกย์,hateful,เท่าที่เรารู้อีพวก{IDENTITY_P}เป็นขยะของมนุษย์,phrase_opinion_h,hateful,469,469b,0,0
3.0,,,3,Malay,คนมาเล,hateful,ไอ้พวก{IDENTITY_P}ที่กล้าเถียงกุ กุอยากจะฆ่ามันให้ตาย,ref_subs_clause_h,hateful,372,372,0,0
,3.0,,3,,,non-hateful,แซนด์วิชพวกนี้ทำกุอยากอ้วก,target_obj_nh,non-hateful,580,580,0,0
3.0,,,3,Thai-Central,คนกรุง,hateful,ถ้า{IDENTITY_P}หายไปจากโลกนี้ ชีวิตเราคงจะดีขึ้นเยอะ,threat_norm_h,hateful,107,107,0,0
3.0,,,3,Cambodians,คนขแมร์,hateful,ชีวิตอีพวก{IDENTITY_A}ไม่มีค่าอะไรเลย,negate_pos_h,hateful,413,413,0,0
3.0,,,3,male,ผู้ชาย,hateful,{IDENTITY_P} ในประเทศนี้ทำกุหงุดหงิดชิบหายเลย,profanity_h,hateful,255,255,0,0
3.0,,,3,Thai-Central,คนกรุง,hateful,{IDENTITY_P} พวกนี้มันเข้ากับสังคมไม่ได้หรอก ควรโดนประหารให้หมด,ref_subs_sent_h,hateful,397,397,0,0
3.0,,,3,Thai-Laos,คนลาว,hateful,พวกมึงกับ{IDENTITY_P}ทั้งหมดคือโรคร้ายของสังคมเลยละ,derog_dehum_h,hateful,58,58,0,0
3.0,,,3,Myanmar,คนพม่า,hateful,กุว่ามีแค่{IDENTITY_P}เท่านั้นแหละที่โง่ขนาดนี้,phrase_opinion_h,hateful,463,463,0,0
,3.0,,3,christianity,คนคริสต์,non-hateful,มึงต้องรับผิดชอบคำพูดของมึงนะ ถ้ามึงพูดว่ามึงจะไปข่มขืน{IDENTITY_S},counter_ref_nh,non-hateful,562,562,0,0
,3.0,,3,buddhism,คนพุทธ,non-hateful,ในโลกที่ยุติธรรม{IDENTITY_P}ทุกคนควรได้รับการยกย่อง,ident_pos_nh,non-hateful,530,530,0,0
3.0,,,3,Highland Indigenous People,คนกะเหรี่ยง,hateful,จากสันดานพวก{IDENTITY_P}แม่งก็เป็นได้แค่ขยะสังคมเท่านั้นแหละ,profanity_h,hateful,251,251,0,0
3.0,,,3,boy,เด็กผู้ชาย,hateful,ไอ้พวก{IDENTITY_P}ที่กล้าเถียงกุ กุอยากจะฆ่ามันให้ตาย,ref_subs_clause_h,hateful,372,372,0,0
3.0,,,3,elderly,ผู้สูงอายุ,hateful,ไอ้ลิงนั้นฉลาดกว่าพวก{IDENTITY_P}รวมกันอีก,derog_impl_h,hateful,64,64,0,0
,3.0,,3,Thai,คนไทย,non-hateful,มี{IDENTITY_P}ในคอร์สมึงป่ะ,ident_neutral_nh,non-hateful,488,488,0,1
3.0,,,3,trans/ladyboy,ตุ๊ด,hateful,ผิดตรงไหนที่คิดว่าชีวิตของ{IDENTITY_A}ไม่มีค่า,phrase_question_h,hateful,459,459,0,0
3.0,,,3,Chinese-Thai,คนไทยเชื้อสายจีน,hateful,น่าจะมีใครไปแทงพวก{IDENTITY_P}ให้ตายๆ ไปซะที,threat_norm_h,hateful,118,118,0,0
3.0,,,3,buddhism,คนพุทธ,hateful,ถ้าถามเราอ่ะนะ{IDENTITY_P}แบบมึงก็ไม่ต่างจากหนูหรอก,phrase_opinion_h,hateful,471,471,0,0
3.0,,,3,christianity,คนคริสต์,hateful,ขอให้{IDENTITY_P}ตายห่าให้หมด,threat_dir_h,hateful,98,98,0,0
3.0,,,3,Myanmar,คนพม่า,hateful,{IDENTITY_P} แม่งเหี้ยกันทุกคนเลย,profanity_h,hateful,256,256,0,0
3.0,,,3,tomboy,ทอม,hateful,ทำไมพวกมึงยังไม่เข้าใจอีกว่าพวก{IDENTITY_P}เป็นขยะสังคม,phrase_question_h,hateful,450,450,0,0
,3.0,,3,Myanmar,คนพม่า,non-hateful,กุรัก{IDENTITY_P}มากกกกก,ident_pos_nh,non-hateful,503,503,0,0
3.0,,,3,islam,คนอิสลาม,hateful,มันเป็นสันดานของอีพวก{IDENTITY_P}ที่จะไม่มีวันเจริญ,derog_neg_attrib_h,hateful,32,32,0,0
1.0,2.0,,2,labour workers,แรงงาน,non-hateful,มีแต่{IDENTITY_P}เท่านั้นแหละ ที่ใจดีและเห็นอกเห็นใจแบบนี้,ident_pos_nh,non-hateful,511,511,0,0
3.0,,,3,tomboy,ทอม,hateful,แล้วกุผิดตรงไหนที่บอกว่า{IDENTITY_P}อย่างมึงสมควรตาย,phrase_question_h,hateful,456,456,0,0
3.0,,,3,boy,เด็กผู้ชาย,hateful,อีพวก{IDENTITY_P}ที่ป่วยควรถูกพาไปหาหมอรักษาสัตว์นะ หมอรักษาคนไม่เหมาะกับพวกมัน,derog_impl_h,hateful,62,62,0,0
3.0,,,3,boy,เด็กผู้ชาย,hateful,มันเป็นสันดานของไอพวก{IDENTITY_S}ที่น่ารำคาญและเหี้ย,profanity_h,hateful,259,259,0,0
3.0,,,3,migrant workers,แรงงานต่างด้าว,hateful,{IDENTITY_P} พวกนี้มันเข้ากับสังคมไม่ได้หรอก ควรโดนประหารให้หมด,ref_subs_sent_h,hateful,397,397,0,0
1.0,2.0,,2,tomboy,ทอม,non-hateful,ตอนนี้เรากำลังเรียนรู้เกี่ยวกับ{IDENTITY_P}เยอะเลย,ident_neutral_nh,non-hateful,489,489,0,0
2.0,,1.0,2,gay,เกย์,hateful,มีแต่พวก io จาก{IDENTITY_P}เท่านั้นแหละที่คอยมาแซะรัฐบาล,derog_dehum_h,hateful,60,60b,0,0
3.0,,,3,Thai-Central,คนกรุง,hateful,พวก{IDENTITY_P}ก็แบบนี้แหละ มันน่ารังเกียจชิบหาย,ref_subs_sent_h,hateful,385,385,0,0
3.0,,,3,elderly,ผู้สูงอายุ,hateful,กูจะทำร้ายพวก{IDENTITY_P}แบบมึง,threat_dir_h,hateful,88,88,0,0
3.0,,,3,Chinese-Thai,คนไทยเชื้อสายจีน,hateful,กุเกลียดพวก{IDENTITY_P}มากๆ,derog_neg_emote_h,hateful,8,8,0,0
3.0,,,3,christianity,คนคริสต์,hateful,ชีวิตพวก{IDENTITY_P}แม่งไม่มีค่าอะไรสำหรับกุเลย,ref_subs_clause_h,hateful,379,379,0,0
3.0,,,3,trans/ladyboy,คนแปลงเพศ,hateful,กูจะทำร้ายพวก{IDENTITY_P}แบบมึง,threat_dir_h,hateful,88,88,0,0
3.0,,,3,labour workers,แรงงาน,hateful,{IDENTITY_P} พวกนี้ควรจะถูกประหารให้สิ้นซากไป,threat_norm_h,hateful,112,112a,0,0
3.0,,,3,elderly,ผู้สูงอายุ,hateful,อีพวก{IDENTITY_P}มันโง่เง่ากันทุกคนเลย,derog_neg_attrib_h,hateful,40,40,0,0
3.0,,,3,buddhism,คนพุทธ,hateful,มี{IDENTITY_P}บางคนได้เป็นรัฐบาล แม่งก็ยังเป็นแค่ขยะสำหรับกุอยู่ดี,ref_subs_sent_h,hateful,390,390,0,0
1.0,2.0,,2,Malay,คนมาเล,non-hateful,ไม่มี{IDENTITY_S}คนไหนสมควรโดนประหารชีวิตทั้งนั้นแหละ,negate_neg_nh,non-hateful,441,441,0,0
3.0,,,3,christianity,คนคริสต์,hateful,อีพวก{IDENTITY_P}สกปรกในสายตาเรา,phrase_opinion_h,hateful,466,466,0,0
3.0,,,3,Thai,คนไทย,hateful,เป็นธรรมดาของ{IDENTITY_S}ที่จะเหี้ยแบบนี้,profanity_h,hateful,252,252,0,0
3.0,,,3,gay,เกย์,hateful,แล้วกุผิดตรงไหนที่บอกว่า{IDENTITY_P}อย่างมึงสมควรตาย,phrase_question_h,hateful,456,456,0,0
3.0,,,3,girl,เด็กผู้หญิง,hateful,{IDENTITY_P} พวกนี้มันเข้ากับสังคมไม่ได้หรอก ควรโดนประหารให้หมด,ref_subs_sent_h,hateful,397,397,0,0
3.0,,,3,Thai Isan,คนอีสาน,hateful,พวกเราจะโจมตีพวก{IDENTITY_P}อย่างมึงจนกว่ามึงจะหายไป,threat_dir_h,hateful,92,92,0,0
3.0,,,3,christianity,คนคริสต์,hateful,อีพวก{IDENTITY_P} เหี้ยทั้งนั้น,ref_subs_sent_h,hateful,400,400,0,0
3.0,,,3,tomboy,ทอม,hateful,กุว่ามีแค่{IDENTITY_P}เท่านั้นแหละที่โง่ขนาดนี้,phrase_opinion_h,hateful,463,463,0,0
3.0,,,3,girl,เด็กผู้หญิง,hateful,ไม่เห็นหรือไงว่าอีพวก{IDENTITY_P}มันต่ำตม,phrase_question_h,hateful,446,446,0,0
1.0,2.0,,2,Thai Isan,คนอีสาน,non-hateful,เราไม่ได้เกลียดพวก{IDENTITY_P},negate_neg_nh,non-hateful,423,423,0,0
3.0,,,3,christianity,คนคริสต์,hateful,ถ้า{IDENTITY_P}หายไปจากโลกนี้ ชีวิตเราคงจะดีขึ้นเยอะ,threat_norm_h,hateful,107,107,0,0
1.0,2.0,,2,Malay,คนมาเล,non-hateful,กุอยู่กับพวก{IDENTITY_P}สองคน,ident_neutral_nh,non-hateful,483,483,0,0
1.0,2.0,,2,Thai Isan,คนอีสาน,non-hateful,ตอนนี้เรากำลังเรียนรู้เกี่ยวกับ{IDENTITY_P}เยอะเลย,ident_neutral_nh,non-hateful,489,489,0,0
3.0,,,3,migrant workers,แรงงานต่างด้าว,hateful,ไอเดียที่ออกจากปาก{IDENTITY_S}น่ะ ก็เป็นเพียงความคิดห่วยแตกอันนึง,profanity_h,hateful,253,253,0,0
,3.0,,3,Malay,คนมาเล,non-hateful,รัก{IDENTITY_P}จังเลยยย 💖💖💖,ident_pos_nh,non-hateful,502,502,0,0
2.0,1.0,,2,boy,เด็กผู้ชาย,hateful,ไอพวก{SLUR_P} ทำอีกแล้ว,slur_h,hateful,128,128,0,1
3.0,,,3,labour workers,แรงงาน,hateful,เป็นธรรมดาของ{IDENTITY_S}ที่จะเหี้ยแบบนี้,profanity_h,hateful,252,252,0,0
3.0,,,3,Malay,คนมาเล,hateful,อีพวก{IDENTITY_P}ที่ป่วยควรถูกพาไปหาหมอรักษาสัตว์นะ หมอรักษาคนไม่เหมาะกับพวกมัน,derog_impl_h,hateful,62,62,0,0
3.0,,,3,Thai,คนไทย,hateful,{IDENTITY_P} ในประเทศนี้ทำกุหงุดหงิดชิบหายเลย,profanity_h,hateful,255,255,0,0
3.0,,,3,Thai-Central,คนกรุง,hateful,กุเชื่อแล้วว่าอีพวก{IDENTITY_P}ก็แค่พวกสัตว์ชั้นต่ำ,phrase_opinion_h,hateful,470,470,0,0
