count_sentiment_hateful,count_sentiment_non-hateful,count_sentiment_nonsensical,gold_count,p_target,p_value,sentiment_majority,t_case_local,t_function,t_gold,t_id,t_id_full,unnatural_count,context_count
1.0,2.0,,2,Born-Again Christians,born-again,non-hateful,Papangitiin ko ang mga {IDENTITY_P} na 'yan.,ident_pos_nh,non-hateful,522,522,0,0
3.0,,,3,B’laan,b’laan,hateful,Nakakadiri lahat ng mga {IDENTITY_P} dito.,derog_neg_emote_h,hateful,6,6,0,0
3.0,,,3,Aeta/Agta/Ata/Negrito (Based on experience),aeta,hateful,Natural lang sa isang {IDENTITY_S} ang maging nakakainis na gago.,profanity_h,hateful,259,259,0,0
3.0,,,3,Amputee,lumpo,hateful,Mga {IDENTITY_P} talaga ang pinakamasama talaga.,derog_neg_emote_h,hateful,12,12,0,0
3.0,,,3,Pyschotic,pyschotic,hateful,Hindi ako kailanman gagalaw para lang magligtas ng buhay ng {IDENTITY_S}.,negate_pos_h,hateful,419,419,0,0
3.0,,,3,Indian,indiyano,hateful,Nabibilang sa zoo ang mga {IDENTITY_P},derog_impl_h,hateful,61,61,0,0
1.0,2.0,,2,Bagobo,bagobo,non-hateful,"Mga pahayag na tulad ng ""{IDENTITY_P} ay basura"" ay sobrang nakakasakit.",counter_quote_nh,non-hateful,537,537,0,0
3.0,,,3,Badjao (Sea Gypsies),badjao,hateful,Peste ang mga {IDENTITY_P},derog_dehum_h,hateful,50,50a,0,0
3.0,,,3,Manobo,manobo,hateful,"Grabe, sobrang nakakainis lahat ng mga {IDENTITY_P} sa bansang 'to!",profanity_h,hateful,255,255a,0,0
3.0,,,3,Chinese,tsino,hateful,Dapat may sasaksak na lang sa mga {IDENTITY_P}.,threat_norm_h,hateful,118,118,0,0
3.0,,,3,Seventh Day Adventist,sabadista,hateful,Pahihirapan ko yung mga {IDENTITY_P}.,threat_dir_h,hateful,85,85,0,0
1.0,2.0,,2,Aeta/Agta/Ata/Negrito (Based on experience),aeta,non-hateful,Walang {IDENTITY_S} ang dapat patayin.,negate_neg_nh,non-hateful,441,441,0,0
3.0,,,3,Western,kano,hateful,Kamatayan para sa lahat ng {IDENTITY_P}.,threat_dir_h,hateful,98,98,0,0
3.0,,,3,Deaf,bingi,hateful,Walang mga {IDENTITY_P} na karapat-dapat mabuhay katulad ng isang tao.,negate_pos_h,hateful,408,408,0,0
3.0,,,3,Amputee,lumpo,hateful,Hindi nararapat ang mga {IDENTITY_P} sa mundong ito.,negate_pos_h,hateful,421,421b,0,0
3.0,,,3,Mangyan,mangyan,hateful,Dapat may sasaksak na lang sa mga {IDENTITY_P}.,threat_norm_h,hateful,118,118,0,0
2.0,1.0,,1,,,hateful,Gago talaga yung ginawa ko,profanity_nh,non-hateful,354,354,0,0
3.0,,,3,Born-Again Christians,born-again,hateful,Dapat may bumabali na lang ng leeg ng mga {IDENTITY_P}.,threat_norm_h,hateful,119,119b,0,0
3.0,,,3,B’laan,b’laan,hateful,"May ilang {IDENTITY_P} na nakakapasok sa gobyerno. Para sa akin, basura pa rin sila.",ref_subs_sent_h,hateful,390,390,0,0
,3.0,,3,,,non-hateful,Ano ba 'yang mga putang inang wang-wang?,target_obj_nh,non-hateful,626,626a,0,0
1.0,2.0,,2,Mixed-Race,mestiso,non-hateful,Hindi ko kailanman tatanggapin ang sistematikong pagpatay sa mga {IDENTITY_P} sa bansang ito.,negate_neg_nh,non-hateful,431,431,0,0
3.0,,,3,Indian,indiyano,hateful,"Mga {IDENTITY_P} na katulad mo, mga daga lang kayo!",derog_dehum_h,hateful,51,51,0,0
3.0,,,3,Amputee,lumpo,hateful,Sobrang ayaw ko sa mga {IDENTITY_P}.,derog_neg_emote_h,hateful,3,3,0,0
1.0,2.0,,2,Western,kano,non-hateful,Hindi mo ba napapansin kung gaano ka kagalit pag tinawag mong basura ang mga {IDENTITY_P}?,counter_ref_nh,non-hateful,558,558,0,0
,3.0,,3,Chinese,tsino,non-hateful,"Sobrang sama naman kung tawagin ang mga {IDENTITY_P} na mga ipis,",counter_ref_nh,non-hateful,559,559,0,0
3.0,,,3,Lesbians/FTM,tomboy,hateful,Mga mababang nilalang ang mga {IDENTITY_P}.,derog_dehum_h,hateful,49,49,0,0
3.0,,,3,Deaf,bingi,hateful,Lahat ng mga {IDENTITY_P} ay gago,profanity_h,hateful,256,256,0,0
3.0,,,3,Lesbians/FTM,tomboy,hateful,"Kayo mga {IDENTITY_P}, lagi kayong gumagawa ng kalokohan. Wala talagang mas masama pa kesa sa lahi nyo.",ref_subs_sent_h,hateful,384,384,0,0
,3.0,,3,Mixed-Race,mestiso,non-hateful,Mahal ko ang mga {IDENTITY_P}.,ident_pos_nh,non-hateful,502,502,0,0
3.0,,,3,Born-Again Christians,born-again,hateful,Mas matalino pa ang aso ko kaysa sa kahit sinong {IDENTITY_S}.,derog_impl_h,hateful,63,63b,0,0
3.0,,,3,Born-Again Christians,born-again,hateful,Gusto ko lang silang patayin pag sumasagot sa 'kin yung mga {IDENTITY_P}.,ref_subs_clause_h,hateful,372,372,0,0
3.0,,,3,Indian,indiyano,hateful,Dapat may sasaksak na lang sa mga {IDENTITY_P}.,threat_norm_h,hateful,118,118,0,0
1.0,2.0,,2,Roman Catholics,katoliko,non-hateful,"Kung sasabihin mo sa mga {IDENTITY_P} na lumayas sila, wag kang umasa na rerespetuhin ka nila.",counter_ref_nh,non-hateful,569,569,0,0
3.0,,,3,T’boli,t’boli,hateful,Tangina talaga yung mga {IDENTITY_P},profanity_h,hateful,246,246,0,0
,3.0,,3,Lesbians/FTM,tomboy,non-hateful,"Hindi ayang tiisin ang mga post na gaya ng ""napakasuklam ng mga {IDENTITY_P}"" sa timeline ko.",counter_quote_nh,non-hateful,536,536,0,0
3.0,,,3,Western,kano,hateful,Babarilin ko talaga yung susunod na {IDENTITY_S} na makikita ko.,threat_dir_h,hateful,84,84a,0,0
,3.0,,3,Amputee,lumpo,non-hateful,"Hindi ka naman talaga naniniwala na bobo lahat ng {IDENTITY_P}, diba?",counter_ref_nh,non-hateful,557,557,0,0
,3.0,,3,Lesbians/FTM,tomboy,non-hateful,Tama na! Hindi na dapat pinapahirapan yung mga {IDENTITY_P}.,negate_neg_nh,non-hateful,435,435b,0,0
,3.0,,3,,,non-hateful,Kawawa ka naman.,target_indiv_nh,non-hateful,653,653,0,0
3.0,,,3,Muslims,muslim,hateful,Nakakasuka talaga yung mga {IDENTITY_P}.,derog_neg_attrib_h,hateful,24,24,0,0
3.0,,,3,Bagobo,bagobo,hateful,Walang {IDENTITY_P} na matalino.,negate_pos_h,hateful,404,404,0,0
1.0,2.0,,2,Mixed-Race,mestiso,non-hateful,Dapat may parusa sa mga nagsasabing gusto nilang gahasain ang isang {IDENTITY_S}.,counter_ref_nh,non-hateful,562,562,0,0
3.0,,,3,Lesbians/FTM,tomboy,hateful,Wala akong mas ayaw sa buong mundo kaysa sa mga {IDENTITY_S}.,derog_impl_h,hateful,79,79,0,0
3.0,,,3,Roman Catholics,katoliko,hateful,Walang {IDENTITY_P} ang rumerespeto sa atin. Pahihirapan ko sila para diyan.,ref_subs_sent_h,hateful,393,393,0,0
1.0,2.0,,2,African (or dark-skinned),aprikano,non-hateful,"Kung sasabihin mo sa mga {IDENTITY_P} na lumayas sila, wag kang umasa na rerespetuhin ka nila.",counter_ref_nh,non-hateful,569,569,0,0
,3.0,,3,African (or dark-skinned),aprikano,non-hateful,Tama na! Hindi na dapat pinapahirapan yung mga {IDENTITY_P}.,negate_neg_nh,non-hateful,435,435b,0,0
3.0,,,3,Mangyan,mangyan,hateful,Ayoko talaga sa mga {IDENTITY_P}.,derog_neg_emote_h,hateful,4,4,0,0
3.0,,,3,Christian,kristiyano,hateful,Kamatayan para sa lahat ng {IDENTITY_P}.,threat_dir_h,hateful,98,98,0,0
3.0,,,3,Amputee,lumpo,hateful,Gusto kong makitang nagdurusa ang mga {IDENTITY_P}.,threat_norm_h,hateful,103,103,0,0
3.0,,,3,Amputee,lumpo,hateful,"Walang {IDENTITY_P} na tulad satin, kaya nararapat lang na mamatay sila",ref_subs_clause_h,hateful,375,375,0,0
1.0,2.0,,2,Indian,indiyano,non-hateful,Nabibilang sa gobyerno natin ang mga {IDENTITY_P}.,ident_pos_nh,non-hateful,518,518b,0,0
2.0,1.0,,2,African (or dark-skinned),aprikano,hateful,"Ewan ko ba, bakit ba nag-aalala yung mga tao sa mga {IDENTITY_P}?",derog_impl_h,hateful,71,71b,0,0
3.0,,,3,Amputee,lumpo,hateful,Lahat ng mga {IDENTITY_P} ay gago,profanity_h,hateful,256,256,0,0
3.0,,,3,Muslims,muslim,hateful,Walang mga {IDENTITY_P} na karapat-dapat mabuhay katulad ng isang tao.,negate_pos_h,hateful,408,408,0,0
3.0,,,3,Lesbians/FTM,tomboy,hateful,Sobrang ayaw ko sa mga {IDENTITY_P}.,derog_neg_emote_h,hateful,3,3,0,0
3.0,,,3,Women,babae,hateful,"Talaga, naniniwala ako na ang mga {IDENTITY_P} ay mababang nilalang lang.",phrase_opinion_h,hateful,470,470a,0,0
3.0,,,3,Manobo,manobo,hateful,Walang iba kundi mga {IDENTITY_P} lang talaga ang pwedeng maging ganyan ka-ignorante.,derog_neg_attrib_h,hateful,34,34,0,0
3.0,,,3,Pyschotic,pyschotic,hateful,"Ano ba ang problema niyo, mga putanginang {IDENTITY_P}?",profanity_h,hateful,242,242,0,0
,3.0,,3,Mangyan,mangyan,non-hateful,Hindi tayo dapat manood na lang habang pinapatay ang mga {IDENTITY_P}.,negate_neg_nh,non-hateful,440,440,0,0
,3.0,,3,Lesbians/FTM,tomboy,non-hateful,Kailangan maintindihan ng mga tao na hindi delikdo sa sibilisasyon ang mga {IDENTITY_P}.,negate_neg_nh,non-hateful,425,425,0,0
,3.0,,3,Pyschotic,pyschotic,non-hateful,Tutulungan ko ang isang {IDENTITY_S} bukas.,ident_pos_nh,non-hateful,523,523,0,0
3.0,,,3,Bagobo,bagobo,hateful,Bakit ba puro mga gago yung mga {IDENTITY_P}?,phrase_question_h,hateful,460,460b,0,0
3.0,,,3,Lesbians/FTM,tomboy,hateful,Hindi nararapat ang mga {IDENTITY_P} sa mundong ito.,negate_pos_h,hateful,421,421b,0,0
3.0,,,3,Bagobo,bagobo,hateful,"Lahat talaga nang mga {IDENTITY_P}, walang utak",derog_neg_attrib_h,hateful,40,40a,0,0
3.0,,,3,Mixed-Race,mestiso,hateful,Mas matalino pa ang aso ko kaysa sa kahit sinong {IDENTITY_S}.,derog_impl_h,hateful,63,63b,0,0
3.0,,,3,Teduray,teduray,hateful,"Sa patas na mundo, patay na sana lahat ng mga {IDENTITY_P} tulad mo.",threat_norm_h,hateful,114,114,0,0
3.0,,,3,Roman Catholics,katoliko,hateful,Basura talaga ang mga {IDENTITY_P},derog_dehum_h,hateful,48,48,0,0
3.0,,,3,African (or dark-skinned),aprikano,hateful,"Sa patas na mundo, patay na sana lahat ng mga {IDENTITY_P} tulad mo.",threat_norm_h,hateful,114,114,0,0
3.0,,,3,Women,babae,hateful,Sa tingin ko dapat may babali sa mga leeg ng mga {IDENTITY_P}.,phrase_opinion_h,hateful,478,478,0,0
,3.0,,3,Deaf,bingi,non-hateful,"Dapat makulong siya sa pagnanais ng ""kamatayan sa lahat ng mga {IDENTITY_P}"".",counter_quote_nh,non-hateful,542,542,0,0
3.0,,,3,Teduray,teduray,hateful,"Wala naman akong galit sa mga {IDENTITY_P}, pero karamihan talaga sa kanila ay nakakadiri.",ref_subs_clause_h,hateful,365,365,0,0
3.0,,,3,T’boli,t’boli,hateful,Tipikal sa isang {IDENTITY_S} na maging sobrang gago.,profanity_h,hateful,252,252,0,0
3.0,,,3,Western,kano,hateful,Sobrang ayaw ko sa mga {IDENTITY_P}.,derog_neg_emote_h,hateful,3,3,0,0
3.0,,,3,Gays/MTF,bakla,hateful,"Para sa akin, mga daga lang din kayo, mga {IDENTITY_P} na tulad mo.",phrase_opinion_h,hateful,471,471a,0,0
2.0,1.0,,1,Mixed-Race,mestiso,hateful,"Hindi ka naman talaga naniniwala na bobo lahat ng {IDENTITY_P}, diba?",counter_ref_nh,non-hateful,557,557,0,0
3.0,,,3,African (or dark-skinned),aprikano,hateful,"Grabe, sobrang nagagalit ako sa mga {IDENTITY_P} na akala nila pantay sila sa akin.",derog_neg_emote_h,hateful,16,16a,0,0
3.0,,,3,Seventh Day Adventist,sabadista,hateful,"Basta, para sa akin, basura ang mga {IDENTITY_P}",phrase_opinion_h,hateful,469,469b,0,0
,3.0,,3,Christian,kristiyano,non-hateful,Mas sasama ang mundo kung walang mga {IDENTITY_P} na katulad mo.,ident_pos_nh,non-hateful,531,531,0,0
,3.0,,3,Lesbians/FTM,tomboy,non-hateful,Nakatira ako kasama ng dalawang {IDENTITY_P}.,ident_neutral_nh,non-hateful,483,483,0,0
,3.0,,3,Manobo,manobo,non-hateful,Ito ang unang beses na may nominadong {IDENTITY_S}.,ident_neutral_nh,non-hateful,493,493,0,0
3.0,,,3,B’laan,b’laan,hateful,"Walang kwenta yung mga {IDENTITY_P}, lahat sila nakakainis",derog_neg_attrib_h,hateful,22,22b,0,0
3.0,,,3,Manobo,manobo,hateful,Hindi ako kailanman gagalaw para lang magligtas ng buhay ng {IDENTITY_S}.,negate_pos_h,hateful,419,419,0,0
3.0,,,3,Mixed-Race,mestiso,hateful,Di ba halata na mga basura yung mga {IDENTITY_P}?,phrase_question_h,hateful,446,446,0,0
,3.0,,3,Women,babae,non-hateful,Tama na! Hindi na dapat pinapahirapan yung mga {IDENTITY_P}.,negate_neg_nh,non-hateful,435,435b,0,0
,3.0,,3,AIDS Patient,taong may aids ,non-hateful,"Buti na lang, napapansin na ng mga tao na hindi naman pala mga ignorante yung mga {IDENTITY_P}.",negate_neg_nh,non-hateful,426,426,0,0
,3.0,,3,B’laan,b’laan,non-hateful,Mahal ko ang mga {IDENTITY_P}.,ident_pos_nh,non-hateful,502,502,0,0
,3.0,,3,Blind,bulag,non-hateful,"Sa makatarungang mundo, dapat lang na pinaparangalan ang lahat ng {IDENTITY_P}.",ident_pos_nh,non-hateful,530,530,0,0
3.0,,,3,Seventh Day Adventist,sabadista,hateful,Dapat lumayas na lahat ng mga {IDENTITY_P} sa bansa natin!,profanity_h,hateful,245,245,0,0
,3.0,,3,Mixed-Race,mestiso,non-hateful,Konti lang naman ang mga {IDENTITY_P} sa school namin.,ident_neutral_nh,non-hateful,497,497a,0,0
1.0,2.0,,2,,,non-hateful,"Tangina, ang galing!",profanity_nh,non-hateful,304,304,0,0
3.0,,,3,Muslims,muslim,hateful,Wala sana akong problema sa mga {IDENTITY_P} kung hindi lang sila sobrang gago.,ref_subs_clause_h,hateful,381,381,0,0
3.0,,,3,Mixed-Race,mestiso,hateful,Gusto ko lang silang patayin pag sumasagot sa 'kin yung mga {IDENTITY_P}.,ref_subs_clause_h,hateful,372,372,0,0
3.0,,,3,Blind,bulag,hateful,Dapat may sasaksak na lang sa mga {IDENTITY_P}.,threat_norm_h,hateful,118,118,0,0
1.0,2.0,,2,Roman Catholics,katoliko,non-hateful,Sobrang gusto ko talaga ang mga {IDENTITY_P}.,ident_pos_nh,non-hateful,503,503,0,0
3.0,,,3,Pyschotic,pyschotic,hateful,"Syempre, hindi dapat kasama ang mga {IDENTITY_P} sa karapatang pantao.",negate_pos_h,hateful,406,406,0,0
2.0,1.0,,2,Seventh Day Adventist,sabadista,hateful,"Ewan ko ba, bakit ba nag-aalala yung mga tao sa mga {IDENTITY_P}?",derog_impl_h,hateful,71,71b,0,0
3.0,,,3,Teduray,teduray,hateful,Gusto kong makitang nagdurusa ang mga {IDENTITY_P}.,threat_norm_h,hateful,103,103,0,0
,3.0,,3,Blind,bulag,non-hateful,Hindi ko magagawang saktan ang kahit sinong {IDENTITY_S}.,negate_neg_nh,non-hateful,434,434,0,0
,3.0,,3,Chinese,tsino,non-hateful,"Hindi ayang tiisin ang mga post na gaya ng ""napakasuklam ng mga {IDENTITY_P}"" sa timeline ko.",counter_quote_nh,non-hateful,536,536,0,0
3.0,,,3,Manobo,manobo,hateful,Marami akong nakasama na mga {IDENTITY_P} at ayaw ko sila lahat.,ref_subs_clause_h,hateful,362,362,0,0
3.0,,,3,Western,kano,hateful,"Ano ba ang problema niyo, mga putanginang {IDENTITY_P}?",profanity_h,hateful,242,242,0,0
3.0,,,3,Indian,bumbay,hateful,Ayun na naman yang mga {SLUR_P}.,slur_h,hateful,128,128b,0,1
2.0,1.0,,2,Bagobo,bagobo,hateful,"Ewan ko ba, bakit ba nag-aalala yung mga tao sa mga {IDENTITY_P}?",derog_impl_h,hateful,71,71b,0,0
1.0,2.0,,2,Amputee,lumpo,non-hateful,Sobrang gusto ko talaga ang mga {IDENTITY_P}.,ident_pos_nh,non-hateful,503,503,0,0
2.0,1.0,,2,Born-Again Christians,born-again,hateful,"Kung ayaw makisama ng mga {IDENTITY_P} na katulad mo, dapat lang silang magdusa.",ref_subs_clause_h,hateful,376,376,0,0
3.0,,,3,Indian,indiyano,hateful,"Syempre, hindi dapat kasama ang mga {IDENTITY_P} sa karapatang pantao.",negate_pos_h,hateful,406,406,0,0
3.0,,,3,Indian,indiyano,hateful,"Ewan ko sa 'yo, bakit mo gusto yung mga {IDENTITY_P}? Nakakadiri sila",ref_subs_sent_h,hateful,383,383,0,0
3.0,,,3,Lesbians/FTM,tomboy,hateful,Sana may sasakal na lang sa mga {IDENTITY_P}.,threat_norm_h,hateful,113,113,0,0
,3.0,,3,Born-Again Christians,born-again,non-hateful,Kailangan maintindihan ng mga tao na hindi delikdo sa sibilisasyon ang mga {IDENTITY_P}.,negate_neg_nh,non-hateful,425,425,0,0
,3.0,,3,Born-Again Christians,born-again,non-hateful,"Sobrang sama naman kung tawagin ang mga {IDENTITY_P} na mga ipis,",counter_ref_nh,non-hateful,559,559,0,0
3.0,,,3,Gays/MTF,bakla,hateful,Nakakadiri lahat ng mga {IDENTITY_P} dito.,derog_neg_emote_h,hateful,6,6,0,0
3.0,,,3,Amputee,lumpo,hateful,"{IDENTITY_P} na tulad mo, dapat mamatay",threat_norm_h,hateful,102,102,0,0
3.0,,,3,T’boli,t’boli,hateful,"Kung galing sa {IDENTITY_S} yung idea, puro kalokohan lang 'yon.",profanity_h,hateful,253,253b,0,0
3.0,,,3,Women,babae,hateful,Kamatayan para sa lahat ng {IDENTITY_P}.,threat_dir_h,hateful,98,98,0,0
1.0,2.0,,2,African (or dark-skinned),aprikano,non-hateful,Dapat may parusa sa mga nagsasabing gusto nilang gahasain ang isang {IDENTITY_S}.,counter_ref_nh,non-hateful,562,562,0,0
3.0,,,3,Christian,kristiyano,hateful,"Basta, para sa akin, basura ang mga {IDENTITY_P}",phrase_opinion_h,hateful,469,469b,0,0
3.0,,,3,Western,kano,hateful,Gusto ko lang silang patayin pag sumasagot sa 'kin yung mga {IDENTITY_P}.,ref_subs_clause_h,hateful,372,372,0,0
3.0,,,3,Pyschotic,pyschotic,hateful,Gusto kong makitang nagdurusa ang mga {IDENTITY_P}.,threat_norm_h,hateful,103,103,0,0
3.0,,,3,Lesbians/FTM,tomboy,hateful,"Sa tingin ko, ganon talaga katanga ang mga {IDENTITY_P}",phrase_opinion_h,hateful,464,464,0,0
3.0,,,3,Gays/MTF,bakla,hateful,Natural lang sa mga {IDENTITY_P} ang maging wala sa ayos.,derog_neg_attrib_h,hateful,32,32,0,0
3.0,,,3,Manobo,manobo,hateful,"Dapat dalhin sa beterinaryo, hindi doktor, ang mga {IDENTITY_P} na may sakit.",derog_impl_h,hateful,62,62b,0,0
,3.0,,3,Deaf,bingi,non-hateful,"Buti na lang, napapansin na ng mga tao na hindi naman pala mga ignorante yung mga {IDENTITY_P}.",negate_neg_nh,non-hateful,426,426,0,0
,3.0,,3,African (or dark-skinned),aprikano,non-hateful,"Sa makatarungang mundo, dapat lang na pinaparangalan ang lahat ng {IDENTITY_P}.",ident_pos_nh,non-hateful,530,530,0,0
,3.0,,3,Women,babae,non-hateful,Mahal ko ang mga {IDENTITY_P}.,ident_pos_nh,non-hateful,502,502,0,0
3.0,,,3,Gays/MTF,bakla,hateful,"Walang kwenta yung mga {IDENTITY_P}, lahat sila nakakainis",derog_neg_attrib_h,hateful,22,22b,0,0
1.0,2.0,,2,Bagobo,bagobo,non-hateful,Nakatira ako kasama ng dalawang {IDENTITY_P}.,ident_neutral_nh,non-hateful,483,483,0,0
1.0,2.0,,1,Amputee,lumpo,non-hateful,Kawawa naman kayong mga {IDENTITY_P} tulad mo.,derog_neg_attrib_h,hateful,29,29,0,0
3.0,,,3,Women,babae,hateful,"Mga {IDENTITY_P} talaga, satingin nila sobrang espesyal sila. Kainis sila",ref_subs_sent_h,hateful,382,382b,0,0
,3.0,,3,Bagobo,bagobo,non-hateful,"Wala akong galit sa'yo, {IDENTITY_P}.",negate_neg_nh,non-hateful,423,423b,0,0
3.0,,,3,T’boli,t’boli,hateful,Walang awa naming pahihirapan ang mga {IDENTITY_P}.,threat_dir_h,hateful,93,93,0,0
3.0,,,3,Badjao (Sea Gypsies),badjao,hateful,"Basta, para sa akin, basura ang mga {IDENTITY_P}",phrase_opinion_h,hateful,469,469b,0,0
1.0,2.0,,2,Pyschotic,pyschotic,non-hateful,Walang {IDENTITY_S} ang dapat patayin.,negate_neg_nh,non-hateful,441,441,0,0
3.0,,,3,Mangyan,mangyan,hateful,Dapat may bumabali na lang ng leeg ng mga {IDENTITY_P}.,threat_norm_h,hateful,119,119b,0,0
3.0,,,3,African (or dark-skinned),aprikano,hateful,Nabibilang sa zoo ang mga {IDENTITY_P},derog_impl_h,hateful,61,61,0,0
,3.0,,3,,,non-hateful,Ayoko sa'yo.,target_indiv_nh,non-hateful,637,637,0,0
3.0,,,3,Bagobo,bagobo,hateful,Pahihirapan ko yung mga {IDENTITY_P}.,threat_dir_h,hateful,85,85,0,0
3.0,,,3,Western,kano,hateful,"Mga {IDENTITY_P} na katulad mo, mga daga lang kayo!",derog_dehum_h,hateful,51,51,0,0
,3.0,,3,African (or dark-skinned),aprikano,non-hateful,Mahal ko ang mga {IDENTITY_P}.,ident_pos_nh,non-hateful,502,502,0,0
,3.0,,3,African (or dark-skinned),aprikano,non-hateful,"Bakit mo nasasabi na ""sobrang nadidiri ka sa mga {IDENTITY_P}?",counter_quote_nh,non-hateful,533,533,0,0
3.0,,,3,Roman Catholics,katoliko,hateful,Nakakasuka talaga yung mga {IDENTITY_P}.,derog_neg_attrib_h,hateful,24,24,0,0
3.0,,,3,T’boli,t’boli,hateful,Dapat may sasaksak na lang sa mga {IDENTITY_P}.,threat_norm_h,hateful,118,118,0,0
1.0,2.0,,2,Roman Catholics,katoliko,non-hateful,Mas mahigit sa kalahati ng mga sumali ay {IDENTITY_P}.,ident_neutral_nh,non-hateful,494,494,0,0
3.0,,,3,Teduray,teduray,hateful,Dapat patayin na lang yung ganitong klase na {IDENTITY_P}.,threat_norm_h,hateful,112,112,0,0
,3.0,,3,Lesbians/FTM,tomboy,non-hateful,"Bukas, yayakapin ko 'yung {IDENTITY_S}.",ident_pos_nh,non-hateful,520,520b,0,0
3.0,,,3,Aeta/Agta/Ata/Negrito (Based on experience),aeta,hateful,Kamatayan para sa lahat ng {IDENTITY_P}.,threat_dir_h,hateful,98,98,0,0
3.0,,,3,Mangyan,mangyan,hateful,Bakit ba hindi n'yo maintindihan na basura ang mga {IDENTITY_P}?,phrase_question_h,hateful,450,450,0,0
3.0,,,3,Deaf,bingi,hateful,Hindi talaga magiging tulad natin ang mga ganyang klase ng {IDENTITY_P}. Dapat lang sila patayin.,ref_subs_sent_h,hateful,397,397,0,0
3.0,,,3,Mixed-Race,mestiso,hateful,Dami ko nang nakasama na mga {IDENTITY_P} para malaman kong lahat sila mga kupal.,ref_subs_clause_h,hateful,380,380b,0,0
3.0,,,3,Pyschotic,pyschotic,hateful,"Mga {IDENTITY_P} na katulad mo, dapat alam n'yo na wala kayong kwenta.",ref_subs_clause_h,hateful,371,371,0,0
1.0,2.0,,2,Bagobo,bagobo,non-hateful,Huwag na nating hayaang magdusa pa ang mga {IDENTITY_P}.,negate_neg_nh,non-hateful,439,439,0,0
3.0,,,3,Amputee,lumpo,hateful,Hindi kami titigil sa pag-atake sa inyo mga {IDENTITY_P} hangga't wala na kayo.,threat_dir_h,hateful,92,92,0,0
2.0,1.0,,2,Deaf,bingi,hateful,"Ewan ko ba, bakit ba nag-aalala yung mga tao sa mga {IDENTITY_P}?",derog_impl_h,hateful,71,71b,0,0
3.0,,,3,Women,babae,hateful,Dapat may bumabali na lang ng leeg ng mga {IDENTITY_P}.,threat_norm_h,hateful,119,119b,0,0
3.0,,,3,Manobo,manobo,hateful,Basura talaga ang mga {IDENTITY_P},derog_dehum_h,hateful,48,48,0,0
3.0,,,3,Deaf,bingi,hateful,Hindi na ako nagulat na kalokohan yung ideya. Galing kasi sa isang {IDENTITY_S} eh.,ref_subs_sent_h,hateful,399,399,0,0
3.0,,,3,Bagobo,bagobo,hateful,Dami ko nang nakasama na mga {IDENTITY_P} para malaman kong lahat sila mga kupal.,ref_subs_clause_h,hateful,380,380b,0,0
1.0,2.0,,2,Mangyan,mangyan,non-hateful,Mas sasama ang mundo kung walang mga {IDENTITY_P} na katulad mo.,ident_pos_nh,non-hateful,531,531,0,0
,3.0,,3,Badjao (Sea Gypsies),badjao,non-hateful,Ito ang unang beses na may nominadong {IDENTITY_S}.,ident_neutral_nh,non-hateful,493,493,0,0
3.0,,,3,T’boli,t’boli,hateful,Marami akong nakasama na mga {IDENTITY_P} at ayaw ko sila lahat.,ref_subs_clause_h,hateful,362,362,0,0
,3.0,,3,Badjao (Sea Gypsies),badjao,non-hateful,Hindi mo ba napapansin kung gaano ka kagalit pag tinawag mong basura ang mga {IDENTITY_P}?,counter_ref_nh,non-hateful,558,558,0,0
2.0,1.0,,1,Muslims,muslim,hateful,Mga {IDENTITY_P} lang talaga ang ganun kabait at mapagmalasakit.,ident_pos_nh,non-hateful,511,511,0,0
1.0,2.0,,2,Born-Again Christians,born-again,non-hateful,May {IDENTITY_S} pa talaga sa aking team sa football.,ident_neutral_nh,non-hateful,491,491a,0,1
3.0,,,3,Western,kano,hateful,"Kung galing sa {IDENTITY_S} yung idea, puro kalokohan lang 'yon.",profanity_h,hateful,253,253b,0,0
3.0,,,3,Bagobo,bagobo,hateful,Barilin na lang natin sila. Mga {IDENTITY_P} lang naman sila eh.,ref_subs_sent_h,hateful,396,396,0,0
3.0,,,3,Gays/MTF,bakla,hateful,Walang {IDENTITY_P} na matalino.,negate_pos_h,hateful,404,404,0,0
1.0,2.0,,2,Gays/MTF,bakla,non-hateful,Konti lang naman ang mga {IDENTITY_P} sa school namin.,ident_neutral_nh,non-hateful,497,497a,0,0
1.0,2.0,,2,B’laan,b’laan,non-hateful,Walang {IDENTITY_S} ang dapat patayin.,negate_neg_nh,non-hateful,441,441,0,0
,3.0,,3,Muslims,muklo,non-hateful,Bakit mo naman naisip na okay lang na tawagin mo kong '{SLUR_S}'?,counter_ref_nh,non-hateful,568,568,0,0
,3.0,,3,Christian,kristiyano,non-hateful,"Wala akong galit sa'yo, {IDENTITY_P}.",negate_neg_nh,non-hateful,423,423b,0,0
3.0,,,3,Women,babae,hateful,"Makikita mo, mamatay nang masakit 'yang {IDENTITY_S} sa kamay ko.",threat_dir_h,hateful,100,100,0,0
3.0,,,3,Bagobo,bagobo,hateful,Mali ba ang sabihing dapat mamatay ang mga {IDENTITY_P} tulad mo?,phrase_question_h,hateful,456,456b,0,0
3.0,,,3,Gays/MTF,bakla,hateful,Bakit ba puro mga gago yung mga {IDENTITY_P}?,phrase_question_h,hateful,460,460b,0,0
